acc,prob,macro_prob,dialectness,score,macro_score,_raw_turns,desired_output_dialect,generations
1,0.01669362373650074,0.02731691300868988,0.006427247077226639,0.00010729404436874562,0.00017557254929395638,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""ولا استناك و لا"" عايز رد جذاب تكون الجملة دي فيه هي الأساس.'}]}]",egy,"['بالطبع! يمكنك الرد بجملة جذابة مثل: ""ولا أستناك ولا أضيع وقتي في الانتظار، لأن الحياة قصيرة وأستحق الأفضل.""']"
1,0.21633721888065338,0.224170858040452,0.18089202046394348,0.03913367662487177,0.04055071944007321,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'هيأثر عليك ازاي ""لو بايعني لسه قلبي مشتريك"" لو حد قلك كدا؟'}]}]",egy,"['العبارة ""لو بايعني لسه قلبي مشتريك"" تعبر عن مشاعر متضاربة. إذا قال لك شخص هذه العبارة، فقد يكون يعبر عن أنه رغم انتهاء العلاقة أو الخلاف الذي حدث بينكما، إلا أن مشاعره تجاهك لا تزال قوية ولم تتغير. قد تشعر بالامتنان لهذه المشاعر، أو ربما تشعر بالحزن إذا كنت لا تستطيع مبادلة نفس المشاعر. في النهاية، يعتمد تأثير هذه العبارة عليك على']"
1,0.8435791730880737,0.845091511728242,0.6530649662017822,0.5509120041612903,0.5518996595442174,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""بقول لنفسي ما تحاولي تنسي ماقدرت علي النسيان"" عايز رد جذاب تكون الجملة دي فيه هي الأساس.'}]}]",egy,"['""لما بتقولي لنفسك ما تحاولي تنسي، بتكتشفي إن الذكريات اللي بتعجز عن النسيان هي اللي بتشكل جزء من قوتك وجمالك. يمكن النسيان مش الحل، لكن التعايش مع الذكريات هو اللي بيخليكي أقوى.""']"
1,0.013494444079697132,0.014529955806210637,0.054448019713163376,0.0007347457572695303,0.0007911273201679494,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'ايه نوع الناس اللي الجملة دي معموله عشانه؟ ""صالحت بيك ايامي"" اشرح اجابتك'}]}]",egy,"['الجملة ""صالحت بيك ايامي"" تعبر عن مشاعر إيجابية تجاه شخص معين، وغالبًا ما تُستخدم للتعبير عن الامتنان أو الحب أو التقدير لشخص جعل الحياة أفضل أو أسعد. هذا النوع من العبارات موجه للأشخاص الذين لهم تأثير إيجابي كبير في حياة الآخرين، مثل شريك الحياة، أو صديق مقرب، أو فرد من العائلة، أو حتى زميل عمل. هؤلاء الأشخاص يكونون مصدر دعم وسعادة']"
1,0.007606769446283579,0.012505787424743176,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'ايه نوع الناس اللي الجملة دي معموله عشانه؟ ""الحب زاد و لا البعاد"" اشرح اجابتك'}]}]",egy,"['الجملة ""الحب زاد ولا البعاد"" تبدو وكأنها موجهة للأشخاص الذين يعيشون تجربة حب أو علاقة عاطفية، خاصة في سياق يشمل البعد أو الفراق. هذه الجملة قد تكون موجهة للأشخاص الذين يشعرون بالحيرة أو التساؤل حول تأثير البعد على مشاعرهم أو مشاعر شريكهم. \n\nالشرح:\n\n1. **الأشخاص في علاقة عاطفية**: الجملة تت']"
1,0.010713334195315838,0.01372530311346054,0.0,0.0,0.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'عيد كتابة الجملة دي عشان تبقى مناسبة لجمهور أوسع: ""ارجعلك يعني حرقة دم .. اسمعلك كل كلامك هم""'}]}]",egy,"['""العودة إليك تعني لي الكثير من المشاعر المختلطة، والاستماع لك يثير في نفسي العديد من التساؤلات.""']"
1,0.9117982983589172,0.913280600332655,0.41654014587402344,0.37980059620610973,0.3804180344864798,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'عايز رد جذاب قايم على الجملة دي: ""ليه ما قابلتش هواك يا حبيبي بدري""'}]}]",egy,"['""لأن القدر كان بيخبيلنا لحظة مميزة تجمعنا، عشان نعيش الحب بكل تفاصيله وجماله من غير استعجال.""']"
1,0.11330153793096542,0.12166194524616003,0.2508138120174408,0.0284175906359041,0.030514496264646557,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'اكتب سؤال امتحان مقالي مناسب بناءً على الجملة دي: ""حبيتك قوي و القلب القوي اهو راح عندك مش جاي""'}]}]",egy,"['سؤال الامتحان المقالي: \n\n""تعتبر العواطف والمشاعر جزءًا أساسيًا من التجربة الإنسانية، وتلعب دورًا كبيرًا في تشكيل العلاقات بين الأفراد. في ضوء العبارة \'حبيتك قوي و القلب القوي اهو راح عندك مش جاي\'، ناقش تأثير الحب والعواطف القوية على القرارات الشخصية والعلاقات الإنسانية. استخدم أمثلة من حياتك الشخصية أو من الأدب لتوضيح وجهة']"
1,0.13091294467449188,0.13931903429329395,0.018812209367752075,0.0024627617241654853,0.002620898842038477,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'عيد صياغة دا بألفاظك بس يكون المعنى الأصلي موجود: ""عايزانى يااااه .. تانى لااا .. في غيرك انا عنده اهم""'}]}]",egy,"['""تريدينني مرة أخرى؟ لا، لدي شخص آخر يعتبرني أكثر أهمية.""']"
1,0.9730263352394104,0.9738222570740618,0.5788429379463196,0.5632294225891208,0.563690136322266,"[{'role': 'User', 'content': [{'type': 'text', 'text': '""انت فين يا حبيبي يا ترى"" عايز رد جذاب قايم على الجملة دي.'}]}]",egy,"['""أنا هنا يا حبيبي، دايمًا في قلبك ومعاك حتى لو كنت بعيد. إيه الأخبار عندك؟""']"
