estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,raw_prompt,_raw_turns,from_cache,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r,لما تسافر أول مرة، الناس بتكون صبورة وبتتفهم إنه الأشخاص اللي بيجوا على بلد جديد يبحتاجوا وقت ليتأقلموا.,['لما سافرت لبرا أول مرة كان الناس صابرين ومتفهمين، وعارفين إنو الغريب بدو شوي وقت حتى يتأقلم.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3eccb48e0>,5.584903648344461,22.86158468837921,0.6255177605362334,0.7789852023124695,0.8029905557632446,0.991638969630003,0.7962767273396874,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
عندما سافرت إلى الخارج في البداية، ربما كان الناس صبورين ومتفهمين، مع العلم أن المسافرين في بلد جديد بحاجة إلى التكيف.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nعندما سافرت إلى الخارج في البداية، ربما كان الناس صبورين ومتفهمين، مع العلم أن المسافرين في بلد جديد بحاجة إلى التكيف.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r,بتحتوي البيئة الجديدة على موارد مختلفة ومنافسين مختلفين، لهالسبب رح يحتاج السكان الجدد لميزات أو تعديلات مختلفة ليكونوا منافسين أقويا بعكس اللي كانوا عليه من قبل.,['بما إنّ البيئة الجديدة فيها موارد ومنافسين مختلفين، رح تحتاج المجموعة الجديدة لخصائص مختلفة أو وسائل تكيف لتكون منافِس أقوى مقارنة بما كانت تحتاج من قوة من قبل.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3dc615550>,20.302866891016837,36.26523090482619,0.005213366538161068,0.04380042850971222,0.11902546882629395,0.9824652579845861,0.11693838793716119,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
نظراً لاحتواء هذه البيئة الجديدة على موارد ومنافسين مختلفين، ستحتاج المجموعة حديثة العهد إلى خواص مختلفة أو سبل تكيف لكي تصبح منافس أقوي مقارنة بما احتاجت من قوة سابقاً.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nنظراً لاحتواء هذه البيئة الجديدة على موارد ومنافسين مختلفين، ستحتاج المجموعة حديثة العهد إلى خواص مختلفة أو سبل تكيف لكي تصبح منافس أقوي مقارنة بما احتاجت من قوة سابقاً.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r,للحصول على أخبار عن البطولات وأماكن شراء تذاكر مباريات البولو، شوف Asociacion Argentina de Polo.,['للتعرف عالبطولات وأماكن شراء تذاكر مباريات البولو، زوروا موقع اتحاد البولو الأرجنتيني.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3dc615460>,52.15134198481286,44.26353269787935,0.014135793822667608,0.7387057542800903,0.019135892391204834,0.9050849694758654,0.01731960858078707,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
للحصول على أخبار عن البطولات وأماكن شراء تذاكر مباريات البولو، تفقّد رابطة البولو الأرجنتينية.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nللحصول على أخبار عن البطولات وأماكن شراء تذاكر مباريات البولو، تفقّد رابطة البولو الأرجنتينية.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r,بعد كل شي، القائد هو المسؤول بالنهاية عن نجاح وفشل الفريق.,['بالمُحصلة، القائد هو المسؤول الأوّل عن نجاح وإخفاق الفريق.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3dc615df0>,29.548048406666158,52.24008399487218,0.0,0.02977324277162552,0.0,0.0654305717907846,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
ففي نهاية الأمر، القائد هو المسؤول الأساسي عن نجاح وفشل الفريق.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nففي نهاية الأمر، القائد هو المسؤول الأساسي عن نجاح وفشل الفريق.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r,السيدات: من الأفضل تقول أي مسافرة إنها متزوجة، بغض النظر عن حالتها الاجتماعية الفعلية.,['النسوان: مَهْمَا كانت حالة الزواج الحقيقية، لازم المرا المسافرة تقول إنو متزوجة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3dc615e80>,5.705093314691302,22.059707120987028,0.4605239460975241,0.8404552936553955,0.5479457974433899,0.9721139948815107,0.5326657781312288,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
النساء: بغض النظر عن الحالة الاجتماعية الفعلية، ينبغي على النساء المسافرات أن تعلنن إنهن متزوجات.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nالنساء: بغض النظر عن الحالة الاجتماعية الفعلية، ينبغي على النساء المسافرات أن تعلنن إنهن متزوجات.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r,بتعتمد العديد من الإيقاعات المرصودة بعلم وظايف الأعضاء والسلوك كتير على وجود دورات داخلية وإنتاجها من خلال الساعات البيولوجية.,['تعتمد كتير من الإيقاعات اللي عم تشوفها الفسيولوجيا والسلوك اعتماداً حاسماً ع وجود دورات داخلية بتنتجها الساعات الحيوية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3dc615dc0>,19.040869002309126,42.08734476798968,0.4980967235904288,0.9801560640335083,0.5081810355186462,0.9948364836163819,0.5055570344159017,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
يعتمد كثير من الإيقاعات المرصودة في علم وظائف الأعضاء والسلوك بشكل حاسم في كثير من الأحيان على وجود دورات ذاتية وإنتاجها من خلال الساعات البيولوجية.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nيعتمد كثير من الإيقاعات المرصودة في علم وظائف الأعضاء والسلوك بشكل حاسم في كثير من الأحيان على وجود دورات ذاتية وإنتاجها من خلال الساعات البيولوجية.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r,بتضم معظم رحلات البلطيق المتميزة بإقامة طويلة بسانت بطرسبرغ بروسيا.,['تتَمَيَّز مُعظَم الرحلات إلى دول البلطيق الرائعة بفترة إقامة طويلة في مدينة سانت بطرسبرغ الروسية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3dc615040>,13.36656347275803,40.14203261834792,0.0,0.13936127722263336,0.0,0.4871719148941338,0.0,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
تتميز معظم رحلات البلطيق المتميزة بإقامة طويلة في سانت بطرسبرغ، روسيا.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nتتميز معظم رحلات البلطيق المتميزة بإقامة طويلة في سانت بطرسبرغ، روسيا.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r,لما يتربى الولد مع حيوانات غير بشرية ببلش يعمل حركات (ضمن الحدود الجسدية) بتشبه تمامًا حركات الحيوانات متل خوفه من البشر أو لا مبالاته تجاههم.,['لما تربّى بين حيوانات مو حيوانات أليفة بيتصرف الولد البري تصرفات متل الحيوان اللي ربّاه بالضبط (ضمن حدود الجسد)، بيخاف من الناس أو ما بيهتم فيهم.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3dc615190>,6.510119818035795,30.53470048148102,0.7653593785342778,0.9522046446800232,0.8037761449813843,0.9890421766322106,0.7949685079574356,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
عندما تتم تربيته من قبل حيوانات غير بشرية، يظهر الطفل الوحشي سلوكيات (ضمن الحدود المادية) تشبه تماماً سلوكيات حيوان الرعاية الخاصة، مثل الخوف من البشر أو عدم الاكتراث بهم.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nعندما تتم تربيته من قبل حيوانات غير بشرية، يظهر الطفل الوحشي سلوكيات (ضمن الحدود المادية) تشبه تماماً سلوكيات حيوان الرعاية الخاصة، مثل الخوف من البشر أو عدم الاكتراث بهم.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r,نظريتين منتشرين للمحتوى هن التسلسل الهرمي لنظرية الاحتياجات لماسلو ونظرية العامل التاني لهيرتسبرج.,['نظريتَين شائعتين للمحتوى هُنّا الهرم التسلسلي لاحتياجات ماسلو ونظرية العامل الثاني لهرزبرغ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3dc615070>,28.3046726585392,45.48956257028533,3.2342703345927815e-06,0.019924446940422058,0.00016232673078775406,0.04787844652310014,7.771951699291155e-06,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
نظريتان شائعتان للمحتوى هما تسلسل ماسلو الهرمي للاحتياجات و نظرية العامل الثاني لهيرزبرج.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nنظريتان شائعتان للمحتوى هما تسلسل ماسلو الهرمي للاحتياجات و نظرية العامل الثاني لهيرزبرج.\nTranslation:'}]}]",False,,syr,False,None,None,None
Blobheart:command-r,توصلت لهيدا الاستنتاج بسبب التعليقات الإيجابية والتشجيعات الكتيرة اللي بعتلها ياها رجال ونسوان شجعوها على اعتبار أدوية منع الحمل ضرورة طبية.,['وَصَلَتْ لِهَالِ نَتِيجَة بِسَبَب كَثْرَة التَّعْلِيقَات الإيجَابِيَّة وَالتَّشْجِيعَات اللي بَعَثُوهَا لَهَا إنَاث وَذُكُور عَلَى أساس إنو مَانْع الحَمْل مِنَ الضَّرُورِيَّات الطِّبِّيَّة.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3dc6150a0>,1.555783827255408,16.847629409848874,0.1902741943064452,0.3389352262020111,0.5613880753517151,0.8419866799376905,0.47268128172200063,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.
لقد توصلتْ إلى هذا الاستنتاج بسبب كثرة التعليقات الإيجابية والتشجيعات التي أر سلها لها إناث وذكور يشجعون اعتبار أدوية منع الحمل ضرورة طبية.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nلقد توصلتْ إلى هذا الاستنتاج بسبب كثرة التعليقات الإيجابية والتشجيعات التي أر سلها لها إناث وذكور يشجعون اعتبار أدوية منع الحمل ضرورة طبية.\nTranslation:'}]}]",False,,syr,False,None,None,None
