estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,raw_prompt,_raw_turns,from_cache,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r,عندما سافرت إلى الخارج في البداية، ربما كان الناس صبورين ومتفهمين، مع العلم أن المسافرين في بلد جديد بحاجة إلى التكيف.,['عندما سافرت إلى الخارج في البداية، كان الناس صبورين ومتفهمين، على الرغم من أنه يتعين على المسافرين إلى بلد جديد التكيف مع الظروف.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ecb4f970>,52.513537849825404,66.33810048986685,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.
لما سافرت بره في البداية، كان الناس ممكن صبورين ومتفهمين، مع العلم أن المسافرين في بلد جديد لازم يتأقلموا على الوضع.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلما سافرت بره في البداية، كان الناس ممكن صبورين ومتفهمين، مع العلم أن المسافرين في بلد جديد لازم يتأقلموا على الوضع.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,نظراً لاحتواء هذه البيئة الجديدة على موارد ومنافسين مختلفين، ستحتاج المجموعة حديثة العهد إلى خواص مختلفة أو سبل تكيف لكي تصبح منافس أقوي مقارنة بما احتاجت من قوة سابقاً.,['بما أن البيئة الجديدة هذه توفر موارد ومنافسين مختلفين، فإن هذه المجموعة الحديثة العهد ستحتاج إلى خصائص تكيف مختلفة لتصبح منافساً أقوى مقارنة بالقوة التي احتاجتها في السابق.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3d802afd0>,25.37778312505253,49.22448113915279,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.
بسبب أن البيئة الجديدة دي فيها موارد ومنافسين مختلفين، المجموعة حديثة العهد دي هتحتاج خواص مختلفة أو سبل تكيف عشان تبقى منافس أقوي لو عملنا مقارنة بالقوة اللي احتاجتها قبل كده.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبسبب أن البيئة الجديدة دي فيها موارد ومنافسين مختلفين، المجموعة حديثة العهد دي هتحتاج خواص مختلفة أو سبل تكيف عشان تبقى منافس أقوي لو عملنا مقارنة بالقوة اللي احتاجتها قبل كده.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,للحصول على أخبار عن البطولات وأماكن شراء تذاكر مباريات البولو، تفقّد رابطة البولو الأرجنتينية.,['إذا أردت معرفة أخبار حول بطولات كرة البولو وأماكن شراء تذاكر مبارياتها، يمكنك زيارة موقع رابطة كرة البولو الأرجنتينية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3d802a280>,45.45310414430836,55.694637139327696,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.
لو عاوز تعرف أخبار عن البطولات وأماكن شراء تذاكر مباريات البولو، ادخل اتفرج على رابطة البولو الأرجنتينية.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلو عاوز تعرف أخبار عن البطولات وأماكن شراء تذاكر مباريات البولو، ادخل اتفرج على رابطة البولو الأرجنتينية.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,ففي نهاية الأمر، القائد هو المسؤول الأساسي عن نجاح وفشل الفريق.,['وبعد كل ذلك، يتحمل القائد مسؤولية نجاح وفشل الفريق.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3d802ac10>,32.286146945875416,40.49713668863791,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.
وبعد كل ده، القائد هو اللي بيتحمل النجاح والفشل للفريق.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوبعد كل ده، القائد هو اللي بيتحمل النجاح والفشل للفريق.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,النساء: بغض النظر عن الحالة الاجتماعية الفعلية، ينبغي على النساء المسافرات أن تعلنن إنهن متزوجات.,['بالنسبة للنساء: يجب على النساء اللواتي يسافرن أن يعلن أنهن متزوجات، بغض النظر عن وضعهن الاجتماعي الفعلي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3d802aa00>,17.139917523591464,47.906297806652596,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.
بالنسبة للستات: بدون ما نبص على الحالة الاجتماعية الفعلية، لازم الستات إللي هيسافروا  يعلنوا إنهم متزوجات.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nبالنسبة للستات: بدون ما نبص على الحالة الاجتماعية الفعلية، لازم الستات إللي هيسافروا  يعلنوا إنهم متزوجات.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,يعتمد كثير من الإيقاعات المرصودة في علم وظائف الأعضاء والسلوك بشكل حاسم في كثير من الأحيان على وجود دورات ذاتية وإنتاجها من خلال الساعات البيولوجية.,['الكثير من الإيقاعات التي تدرسها الفسيولوجيا والسلوك تعتمد إلى حد كبير في أوقات كثيرة على وجود دورات ذاتية تنتجها الساعات البيولوجية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3d802ad00>,31.476426161918205,45.7610845928216,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.
كتير من الإيقاعات اللي بتترصد في علم وظائف الأعضاء والسلوك بتعتمد بشكل كبير في أوقات كتيرة على وجود دورات ذاتية وإنتاجها عن طريق الساعات البيولوجية.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nكتير من الإيقاعات اللي بتترصد في علم وظائف الأعضاء والسلوك بتعتمد بشكل كبير في أوقات كتيرة على وجود دورات ذاتية وإنتاجها عن طريق الساعات البيولوجية.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,تتميز معظم رحلات البلطيق المتميزة بإقامة طويلة في سانت بطرسبرغ، روسيا.,['معظم الرحلات المميزة إلى دول البلطيق تتضمن ميزة الإقامة الدائمة في سانت بطرسبرغ الروسية.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3d802a190>,24.07843507482262,43.58433693336664,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.
معظم رحلات البلطيق المتميزة بيكون فيها ميزة الإقامة الدائمة في سانت بطرسبرغ بروسيا.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nمعظم رحلات البلطيق المتميزة بيكون فيها ميزة الإقامة الدائمة في سانت بطرسبرغ بروسيا.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,عندما تتم تربيته من قبل حيوانات غير بشرية، يظهر الطفل الوحشي سلوكيات (ضمن الحدود المادية) تشبه تماماً سلوكيات حيوان الرعاية الخاصة، مثل الخوف من البشر أو عدم الاكتراث بهم.,['عندما يتم تربية الطفل الوحشي عن طريق حيوانات غير بشرية، فإنه يظهر سلوكيات (في حدود إمكانياته المادية) تشبه إلى حد كبير سلوكيات حيوان الرعاية، مثل الخوف من البشر أو عدم الاكتراث بهم.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3d802a910>,55.123106468342485,65.99498595404452,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.
لما بيتربى عن طريق حيوانات غير بشرية، الطفل الوحشي بيظهر سلوكيات (ضمن الحدود المادية) تشبه أوي سلوكيات حيوان الرعاية الخاصة، زي الخوف من البشر أو عدم الاكتراث بهم.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nلما بيتربى عن طريق حيوانات غير بشرية، الطفل الوحشي بيظهر سلوكيات (ضمن الحدود المادية) تشبه أوي سلوكيات حيوان الرعاية الخاصة، زي الخوف من البشر أو عدم الاكتراث بهم.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,نظريتان شائعتان للمحتوى هما تسلسل ماسلو الهرمي للاحتياجات و نظرية العامل الثاني لهيرزبرج.,['نظريتان شهيرتان للمضمون هما التسلسل الهرمي للاحتياجات حسب ماسلو ونظرية العاملين لهيرزبرغ.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3d802a760>,34.19470423406392,50.4399248609587,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.
نظريتين مشهورين للمحتوى هما تسلسل ماسلو الهرمي للاحتياجات و نظرية العامل الثاني لهيرزبرج.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nنظريتين مشهورين للمحتوى هما تسلسل ماسلو الهرمي للاحتياجات و نظرية العامل الثاني لهيرزبرج.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r,لقد توصلتْ إلى هذا الاستنتاج بسبب كثرة التعليقات الإيجابية والتشجيعات التي أر سلها لها إناث وذكور يشجعون اعتبار أدوية منع الحمل ضرورة طبية.,['توصلتُ إلى هذا الاستنتاج بسبب التعليقات الإيجابية والتشجيعية التي أرسلتها نساء ورجال يشجعون على اعتبار موانع الحمل دواءً طبيا ضروريا.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3d802a0a0>,35.51615400632466,51.94201095227845,"<BOS_TOKEN><|START_OF_TURN_TOKEN|><|USER_TOKEN|>Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.
وصلت للاستنتاج ده عشان التعليقات الإيجابية والتشجيعات اللي بعتها لها ستات ورجالة بيشجعوا أن أدوية منع الحمل حاجة طبية ضرورية.
Translation:<|END_OF_TURN_TOKEN|><|START_OF_TURN_TOKEN|><|CHATBOT_TOKEN|>","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Egyptian Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوصلت للاستنتاج ده عشان التعليقات الإيجابية والتشجيعات اللي بعتها لها ستات ورجالة بيشجعوا أن أدوية منع الحمل حاجة طبية ضرورية.\nTranslation:'}]}]",False,,0,0,0,0,0,ar,False,None,None,None
