estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,_raw_turns,from_cache,chat_preamble,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r,في شي مضيفات بيحكوا ياباني؟,['إي هلّق في ستيواردات يتكلمّن ياباني؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3f29dca30>,15.844501337268932,26.91236288216883,0.6007947810934695,0.8332763314247131,0.7210030555725098,0.9668394839391112,0.6970942221682477,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل توجد مضيفات يتحدثن اليابانية ؟\nTranslation:'}]}]",True,,syr,False,None,None,None
Blobheart:command-r,قهوة مع كريما وسكر، لو سمحت.,['كوب قهوة مع حليب و سكر ، منك بترجاك .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8596b80>,10.343603005129705,32.17066041924907,0.1308990114338222,0.5788881778717041,0.22612141072750092,0.9780584424734116,0.22115995478603012,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nقهوة مع القشدة والسكر ، من فضلك .\nTranslation:'}]}]",True,,syr,False,None,None,None
Blobheart:command-r,في شي مضيفة بتحكي ياباني؟,['إي هل في مضيفات بيحكو ياباني؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8596ee0>,21.401603033752977,36.56759710915574,0.38321350842040935,0.46528151631355286,0.8236164450645447,0.5932824835181236,0.4886372099942613,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nهل هناك مضيفات يتحدثن اليابانية ؟\nTranslation:'}]}]",True,,syr,False,None,None,None
Blobheart:command-r,ضيعت بطاقة الاستلام تبعي.,['فقدت كرت المطالبة .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8596d30>,4.300847718252331,11.080903281241607,0.0008619520763482533,0.04584594443440437,0.01880105398595333,0.10694477148354053,0.002010674422177488,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nفقدت بطاقة المطالبة .\nTranslation:'}]}]",True,,syr,False,None,None,None
Blobheart:command-r,خلينا نلتقي لناقش هالموضوع بشكل أوسع.,['خلينا نلتقي ونحكي بالموضوع أكتر .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8596bb0>,24.029210317584685,41.01079053151931,0.5001096337244633,0.6546740531921387,0.7639063000679016,0.9702626504004002,0.7411897513614456,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nدعنا نجتمع لنبحث الأمر أكثر .\nTranslation:'}]}]",True,,syr,False,None,None,None
Blobheart:command-r,بدي شوف الميناء.,['بدّي شوف الميناء .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8596370>,44.63236137853326,81.019147864673,0.25483711843925505,0.37847012281417847,0.6733348369598389,0.9891828894615173,0.6660512995990331,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأريد أن أرى الميناء .\nTranslation:'}]}]",True,,syr,False,None,None,None
Blobheart:command-r,وين أقرب صيدلي؟,['وين أقرب صيدليّة؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8596f10>,61.04735835807847,80.71001833901845,0.10177253037471079,0.1733510047197342,0.5870893597602844,0.523303858935833,0.3072261275027244,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأين أقرب صيدلية ؟\nTranslation:'}]}]",True,,syr,False,None,None,None
Blobheart:command-r,شايفه كتير حلو.,['إنو بيعطِ العين حور'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85964f0>,0.0,6.433823529411765,0.48611530533935365,0.6471176147460938,0.7512008547782898,0.9382014200091362,0.7047777086650684,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nأظن أنه بديع المنظر .\nTranslation:'}]}]",True,,syr,False,None,None,None
Blobheart:command-r,شو رح ينعزف بقاعة الحفلات الموسيقية اليوم؟,['شو رح يقدّموا بصالحة العرض الموسيقي اليوم ؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85968e0>,10.521495173810226,36.008483406006484,0.11683623698760037,0.14252832531929016,0.8197404742240906,0.9889358356595039,0.8106707309007191,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nماذا سيعرض في قاعة الحفلات الموسيقية اليوم ؟\nTranslation:'}]}]",True,,syr,False,None,None,None
Blobheart:command-r,خدني عالمستشفى.,['ودّيني ع المستشفى .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85968b0>,6.567274736060395,64.34089396033028,0.3618818948182305,0.4935806095600128,0.7331768870353699,0.9710759446024895,0.7119704381385845,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nخذني إلى المستشفى .\nTranslation:'}]}]",True,,syr,False,None,None,None
Blobheart:command-r,لا، مو مشكلة. أنت هون، على كل حال.,"['آه والله بسيطة , موجود هون على كلن .']",['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e85969d0>,7.574347133041985,17.28393119623051,0.5977104896596437,0.7679237723350525,0.7783461213111877,0.9930300377309322,0.7729210782133735,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nآوه , الأمر بسيط ، هل أنت هنا ، على أية حال .\nTranslation:'}]}]",True,,syr,False,None,None,None
Blobheart:command-r,كنت المفروض تسافر برحلة رقم تمانة اتنين صفر، يللي أقلعت من ربع ساعة. مو مشكلة. فيني دبرلك رحلة تانية.,['كان المفروض تسافر على متن الرحلة رقم ٨٢٠ اللي إقلاعها من خمس عشرة دقيقة . أوكي ، بقدر أؤمنلك رحلة تانية .'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e8596dc0>,22.118839948719074,35.16183379209693,0.006468525845065742,0.020837675780057907,0.3104245364665985,0.9941740198992193,0.30861600929435,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Modern Standard Arabic into Syrian Arabic. Output only the translation, do NOT output anything else before nor after it.\nكان يفترض أن تسافر على الطائرة رقم ثمانية اثنان صفر التي أقلعت منذ خمس عشرة دقيقة . حسنا . بإمكاني تنظيم رحلة أخرى .\nTranslation:'}]}]",True,,syr,False,None,None,None
