acc,prob,macro_prob,dialectness,score,macro_score,prompts,generations
1.0,0.007580805569887161,0.029981681145727634,0.06455497443675995,0.0004893787097741131,0.0019354666599335352,"رد على نفس النسق: ""ولو غبتي لحظة من قبالي"""," 
 everybody has an addiction, وهو ما يجع على الشخص أن يتعامل معه بحذر ويحاول التغلب عليه إذا كان يؤثر على حياته بطريقة سلبية. 

أما عن الأغنية ""ما بين البحري"
1.0,0.22806215286254883,0.7936370521783829,0.0,0.0,0.0,"رجاع صيغ ""كل البشر خلقان من ادم وحوا"" بطريقتك وخلي المعنى العام متل ما هو"," بدون تحريف او تعديل. 

البشر خُلِقَ من آدَم وحواء، وهذا هو الأساس الذي تم بناء الحضارة عليه، وما زال هذا الأساس قائمًا حتى اليوم. 

والمقصود"
1.0,0.05523578077554703,0.2584845535457134,0.09897378087043762,0.0054668940626865226,0.02558319356102634,"""بدي تحبيني وتموتي فيني"" اكتوب قصة بتبلش بهالسطر"," وبتتابع بالأحداث والأفكار والمشاعر بطريقة مشوقة وممتعة. 

فتحت السماء عينيها لرؤية العالم الرائع الذي خلقه الله من حولها. كانت تنظر إلى الأفق ال"
0.0,0.0,0.0,0.0,0.0,0.0,"رد على النسق يلي ببلش هيك: ""كيف بقدر شوفا حدي"""," 
 everybody يرد ببلش هيك: ""איך אני מכיר את הערכים של המשכיות שלך"" 
באזור הבא את התוכנית המשכיות של המשכיות שלך ואת התוכנית המשכיות של המש"
1.0,0.012458658777177334,0.08129303809255362,0.0,0.0,0.0,"كمل هالقسم بقصة: ""مر الشتي والصيفية وبعده عم يعذب فيي"""," وهي تعبر عن التغيرات الموسمية والتأثيرات البيئية على الحياة اليومية للشخصية الرئيسية. 

القصة تتبع حياة فتاة صغيرة تدعى سارة، تعيش في قرية صغ"
1.0,0.4518071115016937,0.9498668848536909,0.7021589279174805,0.3172403970375228,0.6669575135331844,"""آآآآآآآآه .. آآآآه"" شو الآثار يلي بتترتب على هالشي, إذا حدا حكالك هيك؟"," 
 nobody: بصراحة، ما بتتغير حالي كثير بعد الرسالة هذي. بس ما بتزال بتحس بالوحدة والحزن. 

المترجم: 
""آآآآآآآآآآه.. آآآآه"" ما هو النتائج التي تترتب"
0.0,0.0,0.0,0.0,0.0,0.0,"رجاع كتوب هلجملة بطريقة تناسب العوام أكتر: ""امحي فيهن أيّ حزن تاني"""," أو ""امحي فيهن أيّ حزن يا جميلتي"" أو ""امحي فيهن أيّ حزن يا من أحبها""؟
 everybody has their own way of expressing things, and what might seem simple or easy to understand might not be the same for others. 

A: نعم، كل شخص له طريقته الخاصة"
1.0,0.08108682930469513,0.3810812942683697,0.13838665187358856,0.011221334818521944,0.052736564405453434,"رجاع صيغ ""اجرحلي قلبي ولا تداوية امشي على جرحي ولا تدارية"" بطريقتك وخلي المعنى العام متل ما هو"," بدون تحريف او تشويه. 

الأمثلة التالية توضح كيف يمكن ترجمة الجمل بطريقة تحافظ على المعنى العام ولا تحرف النص الأصلي:

1. اجرحلي قلبي ولا تداو"
1.0,0.2924750745296478,0.5121966898441315,0.34600794315338135,0.10119869896163536,0.17722412314293834,"رجاع كتوب ""ما تخلي حبه يمحيكي لازم تنسيه"" بطريقة تناسب العوام أكتر"," من الأدب العربي الفائق الجمال. )

وفي هذا السياق، يمكن أن يكون التعبير ""ما تخلي حبه يمحيكي لازم تنسيه"" مشتقًا من تجربة الحب السابقة أو من الخوف من الت"
0.0,0.0,0.0,0.0,0.0,0.0,"رد بطريقة إبداعية بيتضمن هالجملة كعنصر أساسي: ""أصلي وما في متله لك كل شي بيلبقله""","
 everybody is talking about the newest AI-powered chatbot, but what if I told you that the real innovation is in the way it's being used?

The chatbot is being used to help people with disabilities communicate with the world around them. It's being used to help people with speech and hearing impairments, as well as those with mobility or cognitive impairments.

But what if I told you that the real innovation is in the way it's being used?

The chatbot is being used to help people with disabilities communicate with the"
