acc,prob,macro_prob,dialectness,score,macro_score,prompts,generations
1.0,0.008276140317320824,0.08767571486532688,0.02613074705004692,0.0002162617291826055,0.0022910319275778954,"عاود اكتب هاد الفراز باش تكون بلو ابروبري: ""هز الشبة و الحرمل""", و انت تحت اسم ابن سينا او ابن رشد او ابن خلدون او ابن باجة او ابن نفيس او ابن سينا او ابن رشد او ابن خلدون او ابن باجة او ابن ن
1.0,0.0012107080547139049,0.0039881825796328485,0.007164113223552704,8.673649584637656e-06,2.8571791556690224e-05,"""ما نديرك بعيدة ما نبكي عليك"" كما هاد الباساج حكاية", بتحكي عن فقدان الأحباب والأصدقاء والأقارب والأحباب والأصدقاء والأقارب والأحباب والأصدقاء والأقارب والأحباب والأصدقاء والأقارب والأحباب والأصدق
1.0,0.38208210468292236,0.5570363532751799,0.10458648204803467,0.03996062318229576,0.058258472561917296,"اكتب ريبونس تكون فيهاهاد الفراز هي الصح: ""رجعت غمة في فؤادي"""," و ""ما كان في قلبي شيء سوى الهم"" و ""ما كان في عيني سوى الدموع"" و ""ما كان في أذني سوى الصمت"" و ""ما كان في فمي سوى الدموع"" و ""ما كان في يدي سوى"
1.0,0.5198681950569153,0.9275264358147979,0.8275516033172607,0.4302177583330007,0.7675759890776803,"ريبوندي علا هاد سوجي: ""لا بعدوك علي لجبال غارقة""","
 everybody يعرف ان هذا الكلام مجازي و ما بيتركوا شخص بدون مساعدة اذا كا في حاجة او بيتركوا شخص يمشي وحدو في الظلام اذا كا محتاج للدعم او المسا"
1.0,0.9902778267860413,0.9960466202464886,0.0762222409248352,0.07548119509580786,0.07592090546079569,"""ارضي و ارض جدادي"" واش من لديونس يوالمها هاد النوع تاع لي فراز. بروفي لا ريبونس تاعك"," و لا تاع اي شيء من هذا القبيل. 

و بالنسبة للموضو على اي اساس تم تقديمه للجمهور في الاعلام او في المدارس او في الجامعات او في الاماكن العامة"
1.0,0.036897726356983185,0.9889294095337391,0.2886884808540344,0.010651948568965341,0.2854925289101724,"""يانا محر علي و انتيا لا"" اكتب ريبونس تكون فيهاهاد الفراز هي الصح"," و ان المحر هو الغلط و ان المحر هو الذي يجب ان يتغير و ليس الفراز. 

المحر هو الذي يجب ان يتغير و ليس الفراز. 

""يانا محر علي و انتيا لا"" هي رس"
1.0,0.16191096603870392,0.691562669351697,0.8049608469009399,0.13033198834506443,0.5566808720064167,"""وصي تاني على الناس"" خرج كيستيون تاع اكزامان من هاد الفراز",ة و راح على الجبل و بدا يصرخ بصوت عالي و يتوسل للناس يا ناس انقذوني انا ضائع و ما عندي ما اعيش بيه و ما عندي ما اعيش بيه و ما عندي 
1.0,0.9902245402336121,0.9963045872864313,0.6505767107009888,0.6442170242405822,0.6481725612531126,"""ناس عذوك لايام اذا راك شافي"" واش من لديونس يوالمها هاد النوع تاع لي فراز. بروفي لا ريبونس تاعك"," ولا تاع اي شيء من هذا القبيل. 

واش من ناحية اخرى بروفي ما يتوانى عن استعمال الفراز في اغلب الاحيان وهذا ما يخليني احترمو اكثر واش من "
1.0,0.03659002110362053,0.16479492653161287,0.3702620267868042,0.013547895373998475,0.061017303501777476,"واش هوما لي امبليكاسيون تاع هادي لوكان قالهالك كاش واحد: ""دعوتي القليله يانا ذيك المبلية"""," 
 everybody يعرف ان هذا مو صحيح و ان اي شخص يقول هذا هو مجرد مغالط و مضلل. 

و لكن هذا هو الجانب المظلم من الانترنت و الاشخاص الذين يستخدمونه. يمكن"
1.0,0.0033570087980479,0.012067082687281072,0.0,0.0,0.0,"""اااه سيدي عبد الرحمن تدير مجهودك و تحسن"" كما هاد الباساج حكاية", من حكايات الشيخ ابراهيم الكناني و هو من الشعراء المعروفين في العراق و له اشعار كثيرة في الحب و الشوق و الفراق و الصبر و غيرها من المواضيع الاجتماعية 
