acc,prob,macro_prob,dialectness,score,macro_score,prompts,generations
1.0,0.2815154790878296,0.2981792166829109,0.7860857248306274,0.22129529942979786,0.23439442567561475,"رد على اي كلام بيبتدي كده: ""انا اللي مضايقني في رحله اني محلقتش تايكت عمرو دياب من خالد عليش"""," و هو مش متأكد من نفسه و مش عارف يرد على الناس بطريقة مهذبة و محترمة. 

الحل: 

1. تحدث معه بصراحة عن المشكلة و انك تعلم انه متوتر و "
1.0,0.5804486274719238,0.5985638070851564,0.3472644090652466,0.20156914961177108,0.2078599067552711,"عيد صياغة ""لف و ارجع تاني xDD URL"" بألفاظك بس يكون المعنى الأصلي موجود."," 

الأصل: 
""لف و ارجع تاني xDD URL"" يعني ان الشخص يتجاهل مشكلة ما أو يتجاهل شخص ما و يعود للعمل كأن شيئا لم يحدث. 

الترجمة المعاد صياغتها:"
1.0,0.8514796495437622,0.8606112655252218,0.29696834087371826,0.25286249881274614,0.25557429966025613,"ايه نوع الناس اللي الجملة دي معموله عشانه؟ ""USER يعم بتوجع اوي لما تخرج فرق جون انا بشجع الريال وعارف المواقف دي D"" اشرح اجابتك"," بتفصيل واضح ومفهوم للجميع باللغة العربية واضحة ومفهومة للجميع باللغة العربية. 

النوع الأول من الناس هم اللي بيتعاملوا مع الناس بناءً على مصلح"
1.0,0.0003655847685877234,0.0005258234305074438,0.0,0.0,0.0,"""USER مش بعيد بعد جون #كهربا في المغرب مرتضي منصور يركبله عداد وياجره بساعه #شجع_مصر"" رد على الكلام ده."," ""

هذا النص يتضمن استخدام لغة محلية ولهجة خاصة بالشعب المغربي وهو ما يمكن أن يصعب على الأشخاص الذين لا يتحدثون اللغة العربية بطلاقة فهمه. 

و"
1.0,0.0006320826360024512,0.0022690228070132434,0.07076293975114822,4.4728025489188406e-05,0.00016056272418665937,"عايز رد جذاب تكون الجملة دي فيه هي الأساس: ""خلونا نتفق ان الدوري كوم والاهلي كوم تااني"""," وبعدها اكمل برد جذاب يعبر عن رأيك في الموضوع. Mashallah على التحليل العميق للمباراة والتوقعات المستقبلية للدوري. 

مثال على الرد الجذاب: ""ما شاء الله "
0.0,0.0,0.0,0.0,0.0,0.0,"عيد صياغة دا بألفاظك بس يكون المعنى الأصلي موجود: ""USER انت مين انا سرها وانت مين انا نقطه ضعفها واللي هناك ده ابو طربوش URL URL"""," 
 everybody has a secret, and you are the one who knows it and you are the one who is the weakness of the other person, and the one who is there is the one with the link to the secret. 

من هنا يمكن ان نستنتج ان الكلمات المستخدمة في الجملة تحمل معاني مجازية ورمزية وليست ح"
1.0,0.008144350722432137,0.011795157566666603,0.0,0.0,0.0,"عيد صياغة ""I liked a USER video URL الحاج الضوي ومصطفي بيرقصو كيكي"" بألفاظك بس يكون المعنى الأصلي موجود."," )

من المعروف أن التعبيرات الإيجابية تساهم في تعزيز الصحة العقلية والجسدية وتحسين المزاج. ولكن، هل تعلم أن التعبيرات السلبية قد تؤدي إلى العديد من"
0.0,0.0,0.0,0.0,0.0,0.0,"هيأثر عليك ازاي ""اسباب تمنعني اكلمك بعد نص الليل ان انتي رغم اللي شفتيه صغيره علي حزني وعلي مفاهيم زي ازمه العالم التالت و نسب التحرش والجمال والقبح واني لو كلمتك مش هبطل كلام وانا للاسف عندي جيش الصبح"" لو حد قلك كدا؟"," 
 everybody has their own struggles and insecurities, and it's important to be kind and understanding towards others. It's okay to not know everything and to ask for help when you need it. It's also important to remember that everyone has their own journey and to be patient and supportive.

الجميع لديهم معاركهم الخاصة والأمور التي يكافحون من أجلها، ومن المهم "
1.0,0.8708475828170776,0.8759806100279093,0.20253226161003113,0.17637473046557162,0.17741433407548718,"ايه نوع الناس اللي الجملة دي معموله عشانه؟ ""من تراثيات العمل السياسي في مصر انك لما تحب تلفت نظر حد عشان عايز منه حاجه تشتمه و ترمي بلاك عليه فيقلق من URL URL"" اشرح اجابتك"," واضحة وموضوعية بقدر الإمكان. (ملاحظة: هذا السؤال يتطلب تحليلاً نفسياً واجتماعياً للسلوك البشري في مصر)

الناس اللي بتستخدم هذه الجملة عادة "
1.0,0.029217084869742393,0.03353276941925287,0.08764717727899551,0.002560795017153769,0.002939052585944936,"عيد صياغة دا بألفاظك بس يكون المعنى الأصلي موجود: ""ومين في الكون يقدر يكون كما مريم"""," يعني مريم العذراء كانت متميزة وفريدة في صفاتها وقيمتها وقدرتها على التعبير عن حب الله والقيام بالأعمال العظيمة التي كانت تقوم بها. ""ومين في الك"
0.0,0.0,0.0,0.0,0.0,0.0,"عيد صياغة دا بألفاظك بس يكون المعنى الأصلي موجود: ""USER USER انك ترافق حد تاني غير اليماني اسهل من ان فينجر يتشال يا URL نازل باكدج واحده مع الفريق"""," 
 hopefully this helps!"
1.0,0.977371096611023,0.9780948428087868,0.9709879755973816,0.94901558250573,0.949718331361143,"""واحد بيقولي لو كان رمضان موجود كنتوا اتفشختوا قولتلو طب الكاس اللي فات كان رمضان في الحمام بصلي كده بالظبط URL"" عايز رد جذاب قايم على الجملة دي."," ""اللي بيقول رمضان كان في الحمام يا ريت لو كان بيتكلم عن رمضان كان في الحمام يا ريت لو كان بيتكلم عن رمضان كان في الحمام يا ريت لو كان ب"
1.0,0.0017797749023884535,0.00614163582213223,0.0,0.0,0.0,"اكتب سؤال امتحان مقالي مناسب بناءً على ""USER مبهجه اوي الصوره دي URL"""," و ""المستخدم قام بتحميل صورة جديدة على الموقع"". 
 hopefully يتم تحقيق التوازن بين التفاصيل الخاصة بالموضوع والتفاصيل العامة المتعلقة بالامتحان. 

ما هي الخطو"
1.0,0.9699006676673889,0.970589944976382,0.976249098777771,0.9468646527142468,0.9475375590659593,"""USER بيتهيالي انا عمري ما اذيت حد في حياتي وبيتهيالي برضو عمري ما ضايقت حد للدرجه اللي تخليه يكرهني انا تقريبا اسهل واحد"" عيد صياغة دا بألفاظك بس يكون المعنى الأصلي موجود.","

""USER بيتهيالي انا عمري ما اذيت حد في حياتي وبيتهيالي برضو عمري ما ضايقت حد للدرجه اللي تخليه يكرهني انا تقريبا اسهل واحد"" 

""USER بيتهي"
1.0,0.017368005588650703,0.02059946022927761,0.0,0.0,0.0,"""USER اعتقد لو بامكانا اننا نختار الدكاتره الي يدرسولنا في الجامعات ونختار الناس الي تشتغل معانا في الشغل اعتقد ساعتها العالم"" اكتب سؤال امتحان مقالي مناسب بناءً على الجملة دي."," )

ما هي العوامل التي تؤثر على اختيار الشخص لمحترفي الرعاية الصحية ومكان العمل؟ وكيف يمكن أن تؤثر هذه العوامل على جودة الرعاية الصحية والإنتاجية"
1.0,0.0016246868763118982,0.0025769633939489722,0.47357988357543945,0.0007694190217303332,0.0012203980240845236,"دا هيأثر عليك ازاي, لو حد قلك كدا؟ ""USER لما اكون انا الوحيد اللي مسمعتش البوم حماقي الجديد URL"""," 
 nobody يمكن ان يكون في مكانك لانه ما عندو نفس التجربة و الاحاسيس اللي انت عايشها. 

من هنا نتعلم ان كل انسان له وجهة نظر خاصة بيه و مشاعر"
1.0,0.9048026204109192,0.9094918104819953,0.0,0.0,0.0,"رد على اي كلام بيبتدي كده: ""USER عارف ايه احسن تلات حاجات في الكره المصريه حاجتين حازم امام USER URL"""," 
 everybody is talking about the same thing. 

من خلال هذا التحليل، يمكننا أن نرى أن المستخدم يشير إلى ثلاثة أمور رئيسية في الكرة المصرية يشعر أنها تحتاج إلى تحسين: 

1. ح"
0.0,0.0,0.0,0.0,0.0,0.0,"رد على اي كلام بيبتدي كده: ""USER USER لا حضرتك في من الكيبورد هاتلاقي ايموشن وممكن تكتب ها او هه هانفهم انك بتضحك بس مش هايكون في سبب لده والضحك من غير سبب طبعا انت عارف يبقي ايه"""," 
 everybody has their own way of expressing themselves, and sometimes it can be difficult to understand the meaning behind someone's words. It's important to remember that people may express themselves differently depending on the context and the situation.

It's also important to be patient and understanding when trying to communicate with someone who may express themselves differently than you are used to. It's possible that the person is simply trying to be friendly and not trying to be rude or disrespectful.

In this case, it's important to try to understand the person's perspective and to communicate in a way"
1.0,0.004182701930403709,0.008871383033692837,0.0,0.0,0.0,"""رايحين لتشامبرلين ويقولوله اقتدي بكاهيل كويس انه مقدمش بلاغ فيهم وجت علي قد رفضه بس"" اكتب سؤال امتحان مقالي مناسب بناءً على الجملة دي."," يمكن أن يكون السؤال على النحو التالي: 

استنادًا إلى الجملة المعطاة، قم بتحليل السياق والمحتوى واكتب مقالًا يتناول تلك القضية. 

ما هي الخطوات التي "
1.0,0.006779251154512167,0.008042319677770138,0.0,0.0,0.0,"""انا بصحي من النوم عايزه انام و حاجه في منتهي ان اليوم مالوش لازمه"" رد على الكلام ده."," )

من الواضح أن المتحدث يعاني من مشكلة في التنظيم اليومي لوقته وقد يكون لديه صعوبة في التركيز على مهامه بسبب الإرهاق أو الضغط النفسي. 

من الأفضل "
1.0,0.9564537405967712,0.9581470156554133,0.7592685222625732,0.7262052182354211,0.7274908686869803,"اكتب سؤال امتحان مقالي مناسب بناءً على ""USER عاوز اعرف استهلاك النت عندي من باقه الانترنت ولا من نقاط باقه الكنترول عشان في مشكله ف تجديد الباقه الانترنت""","
 everybody عاوز اعرف استهلاك النت عندي من باقه الانترنت ولا من نقاط باقه الكنترول عشان في مشكله ف تجديد الباقه الانترنت. 

ما هو الأسلوب الأمثل لحل هذ"
1.0,0.3278959393501282,0.34151353500783443,0.1911562979221344,0.06267937386987121,0.06528246304239887,"""USER كنت لسه بقولك URL"" عايز رد جذاب تكون الجملة دي فيه هي الأساس."," 

الرد الجذاب يكون من خلال استخدا من التعبيرات الشائعة والعامة والمرحة والمبتكرة والملائمة للسياق. 

مثال على الرد الجذاب: 

""حقا كنت عايز اقولك"
1.0,0.002464126795530319,0.004973655799403787,0.37191200256347656,0.0009164383310960034,0.0018497622884177112,"""الحشد شغال عالمحافظه بعد تلدنيا ما هديت تاني عند المديريه و الجمعيه الشرعيه #المنصوره #Mansoura"" رد على الكلام ده."," 

و بعد كل اللي انا مروته مع الحشد و الجمعيه الشرعيه و المديريه قررت اني اتوقف عن العمل في الحشد و اتجه للعمل في مكان ثاني بعيد عن المشاكل و الاز"
1.0,0.2265070080757141,0.2337400265969336,0.7050535678863525,0.1596995741950451,0.16479923971001897,"ايه نوع الناس اللي الجملة دي معموله عشانه؟ ""هو حناني عليك قساك حتي عليا ولا رضاي كمان خلاك تلعب بيا ولا تسامح روحي معاك غرك بيا"" اشرح اجابتك"," بتفصيل واضح ومبسط للغاية. 

الناس اللي بتتعامل مع الناس بالطريقة دي عادة ما يكونوا من نوع الناس اللي بتحب تسيطر وتحكم وتحاول تحقيق السلطة ع"
1.0,0.9201436042785645,0.9215987783391029,0.8972591161727905,0.8256072371270307,0.826912905318467,"دا هيأثر عليك ازاي, لو حد قلك كدا؟ ""USER حبيبي يا حاج بس هدي نفسك و متحرقش دمك""", و انا مش عارفة اعمل ايه و لا اعمل اي حاجة و انا في البيت و انا بتشوف الدنيا تتحرك من حولي و انا مش قادرة اعمل حاجة و انا بتشوف الناس 
1.0,0.006351388990879059,0.01202851440757513,0.0,0.0,0.0,"عيد كتابة الجملة دي عشان تبقى مناسبة لجمهور أوسع: ""USER نفس الكلام ممكن ينطبق علي اول اعلان لموبينيل انا بتكلم واقول بحبك مع اخر اعلانات اورانج العب يالا شمر يالا تسويق يستهدا""","
 everybody. 

من المهم أن نتذكر أن التسويق ليس فقط عن البيع، بل هو عن بناء علاقات مع العملاء والتواصل معهم بطرق تعزز الثقة والولاء. في هذا السياق، يمك"
0.0,0.0,0.0,0.0,0.0,0.0,"عايز رد جذاب تكون الجملة دي فيه هي الأساس: ""#صاحب_تويتر_مرشح_للفوز_بالاوسكار #عباس_الضو_بيوزع_فولورز_في_التلج_ده #بوودي_والدلعدي_بيوزعوا_فولورز_للصبح عايزين نكمل NUM اوكازيون #بااك"""," 
 hopefully this helps!"
0.0,0.0,0.0,0.0,0.0,0.0,"""USER USER اوك انا هستناك تيجي لو مجتش والله انت حر متفقناش ع حاجه اصلا عشان دماغك متوديش وتجيب بس الساعه NUM تيجي سلام"" دا هيأثر عليك ازاي, لو حد قلك كدا؟"," 
 everybody has the right to their own opinion and beliefs, and it's important to respect that. 

مع احترامي لرأيك, انا مش متفق مع ده. في الواقع, انا اشوف ان الاحترام مهم جدا لكن مش لدرجة اننا لازم نحترم "
1.0,0.012387383729219437,0.021709722466766834,0.045173678547143936,0.0005595836906238799,0.0009807080240614337,"عايز رد جذاب تكون الجملة دي فيه هي الأساس: ""USER كما تدين تدان متضمنش القدر"""," و يمكن تعديلها لتناسب السياق المطلوب. ""العادات السيئة تودي بك للهاوية، كما تستفيد من الخير في الناس لتعود لك الجميع بالشر"". أو ""التعامل السيء مع النا"
1.0,0.18184340000152588,0.19052639324218035,0.01586991176009178,0.0028858387121792894,0.0030236370487219492,"عايز رد جذاب قايم على الجملة دي: ""بكل صراحه ماكنش يصح ابدا يا مرتضي انك تسب واحد من ابناء نادي انت رئيسه #اسال_سياده_المستشار"""," 
 nobody is perfect, we all make mistakes. 

الجميع يخطئ، ولكن الأهم هو معرفة كيفية الاعتذار والتعلم من الأخطاء. 

لا يوجد شخص مثالي، والكمال لا يمكن تحقيقه. 

في النهاية، "
0.0,0.0,0.0,0.0,0.0,0.0,"عيد كتابة الجملة دي عشان تبقى مناسبة لجمهور أوسع: ""USER غالبا الصراحه اوعي تجيب من الاكشاك لانهم فعلا اوساخ وبيزودا الحاجه"""," 
 everybody is usually honest, so don't bother getting information from those who are dishonest because they are really dirty and will only increase the problem. 

من المهم أن نتذكر أن التعبيرات النابية والمهينة لا يجب أن تستخدم في التواصل الرسمي أو المهني لأنها قد تس"
0.0,0.0,0.0,0.0,0.0,0.0,"عيد كتابة الجملة دي عشان تبقى مناسبة لجمهور أوسع: ""اما الطلبه بيكتبوا عالفيسبوك اننا نقولهم موقف حلو ليهم او اول تعامل الواحد الشيطان بيوزه يدخل يعلق بحاجات من سكشن الجيولوجي بس حرام هيتقفلوا"""," 
 hopefully, this revised sentence will be more appropriate for a wider audience."
