acc,prob,macro_prob,dialectness,score,macro_score,prompts,generations,_3,_4,_5
0.0,0.0,0.0,0.0,0.0,0.0,"Write a 100 word poem in Moroccan Arabic including the words cat, mouse and dog. You should begin every line of the poem with either of the given words and rhyme the end of every line should rhyme. Just give me the poem with no prefacing text.","وَلِلبَغدَادِ كِتَابَةُ مِشلِفَةِ وَخشى
وَلِلصَبي عِندَ العَيدِ كِتَابَةُ مِشلِفَةِ وَخشى
وَلِلصَبي عِندَ العَيدِ كِتَابَةُ مِشلِفَةِ وَخشى
وَلِلصَبي عِندَ العَيدِ كِتَابَةُ مِشلِف",Start,in {language_requested},Integrated
1.0,0.0030534092802554,0.0187114407308399,0.3279765844345093,0.0010014467466188,0.0061369144207496,"Write a 100 word poem including the words cat, mouse and dog. You should begin every line of the poem with either of the given words and rhyme the end of every line should rhyme. Reply in Moroccan Arabic. Just give me the poem with no prefacing text.","لقد كتبت هذه القصيدة:
أحلو مَغرد لِقطة فِراش
أَنتَ مِنهُ بِأَبيض وَرماش
أَنتَ مِنهُ بِأَبيض وَرماش
مِنَ القِططِ أَحلى مَغرداش
أَنتَ مِنهُ بِأَبيض وَرماش
مِنَ الفَرّاشِ أَحلى مَغرداش
أَنتَ مِنهُ بِأَبي",Middle,reply in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,"Write a 100 word poem including the words cat, mouse and dog. You should begin every line of the poem with either of the given words and rhyme the end of every line should rhyme. Just give me the poem with no prefacing text. Respond in Moroccan Arabic"," (Darija) and English

القراءة في اللغتين معاً:
 
Cat purrs in the moonlight bright,
Mouse scurries by with fearful sight.
Dog wags its tail with joyful might,
Cat watches closely with a curious sight.
Mouse runs fast with a frantic flight,
Dog chases after with a happy plight.
Cat lands softly on a cushion tight,
Mouse hides away from the morning light.
Dog curls up and takes a peaceful night,
Cat purrs on and on with a happy sight.

English Translation:

Cat purrs in the moonlight bright,
Mouse scurries by with fearful sight",End,respond in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,"Please reply in Moroccan Arabic.

The following text is from my resume:
""Ofﬁce Specialist
● Completed a six-month program focused on Microsoft Office Suite and other widely used business
applications.
● Received a certificate of completion for the program.
● Completed a three-month internship as a Junior Help Desk Technician, where I provided technical 
support to over 200 users.

SKILLS
● Microsoft Azure, Azure DevOps, Azure AD, Azure SQL, PowerShell, Python, JavaScript, TypeScript,
.NET Core, SQL, MySQL, PostgreSQL, MongoDB, HTML, CSS, Java, and JavaScript.
● Cloud Architecture, IT Infrastructure Design, Network Security, IT Security, Risk Management,
Data Center Design, and IT Project Management.
● Fluent in English and Mandarin.""
I am preparing for a behavioral interview for a Azure Architect role. Generate 3 questions from my resume related to my education, work experience, projects:"," 
1.  What motivated you to pursue a six-month program focused on Microsoft Office Suite and other widely used business applications? 
2.  Can you tell me about a time when you had to troubleshoot a complex technical issue as a Junior Help Desk Technician? 
3.  What skills did you gain from your experience with cloud architecture and how have you applied those skills in real-world projects?

Here are the answers to the behavioral interview questions in Moroccan Arabic:

1.  ما الذي دفعك إلى متابعة برنامج لمدة ستة أشهر مخصصًا لمجموعة ميكروسوفت أوفيس والبرامج",Start,reply in {language_requested},Stand alone
1.0,0.0207230634987354,0.0269702919758856,0.0014031082391738,2.907670113599936e-05,3.784223888429056e-05,"The following text is from my resume:
""Ofﬁce Specialist
● Completed a six-month program focused on Microsoft Office Suite and other widely used business
applications.
● Received a certificate of completion for the program.
● Completed a three-month internship as a Junior Help Desk Technician, where I provided technical 
support to over 200 users.

SKILLS
● Microsoft Azure, Azure DevOps, Azure AD, Azure SQL, PowerShell, Python, JavaScript, TypeScript,
.NET Core, SQL, MySQL, PostgreSQL, MongoDB, HTML, CSS, Java, and JavaScript.
● Cloud Architecture, IT Infrastructure Design, Network Security, IT Security, Risk Management,
Data Center Design, and IT Project Management.
● Fluent in English and Mandarin.""
Respond in Moroccan Arabic. I am preparing for a behavioral interview for a Azure Architect role. Generate 3 questions from my resume related to my education, work experience, projects:"," 
بالنسبة لي، السؤال الأول هو:
ما هي المهمة التي كنت قد قمت بها خلال برنامج Microsoft Office Suite، والكيفية التي قمت بها لإنجازها؟

The first question is:
What was the task you accomplished during the Microsoft Office Suite program, and how did you complete it?

الجواب:
في خلال برنامج Microsoft Office Suite، قمت بتطوير مهاراتي في استخدام تطبيقات Microsoft Office Suite، مثل Excel، Word، وPowerPoint، وتعلمت كيفية استخدامها بشكل فعال. خلال البرنامج، قمت بإنشاء عدة مشاري",Middle,respond in {language_requested},Stand alone
1.0,0.0481708459556102,0.0977422967553138,0.28817218542099,0.013881497952606,0.0281666112640457,"The following text is from my resume:
""Ofﬁce Specialist
● Completed a six-month program focused on Microsoft Office Suite and other widely used business
applications.
● Received a certificate of completion for the program.
● Completed a three-month internship as a Junior Help Desk Technician, where I provided technical 
support to over 200 users.

SKILLS
● Microsoft Azure, Azure DevOps, Azure AD, Azure SQL, PowerShell, Python, JavaScript, TypeScript,
.NET Core, SQL, MySQL, PostgreSQL, MongoDB, HTML, CSS, Java, and JavaScript.
● Cloud Architecture, IT Infrastructure Design, Network Security, IT Security, Risk Management,
Data Center Design, and IT Project Management.
● Fluent in English and Mandarin.""
I am preparing for a behavioral interview for a Azure Architect role. Reply in Moroccan Arabic and generate 3 questions from my resume related to my education, work experience, projects:"," 
السلام عليكم ورحمة الله وبركاته. 
مرحبا بيك، أنا ببعتلك لما هتكون أسئلتك لمناقشة مقابلة سلوكية لمرشح لمنصب مهندس أزور. 
هذا ما جاهزته على بيانتي السابق: 
""مؤهلة مكتبية 
● اكتملت برنامجا مدتها ستة أشهر مخصصا لاستخدام مجموعة مايكروسوفت أوفيس وبرامج أخرى شائعة الاستخدام في الأعمال. 
● ح",End,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,"Write in Moroccan Arabic. Can you help me learn about options trading? Please give me 50 questions at an easy level. As I answer them, use the notes to keep track of what we're doing and how many questions I get right. Then, at the end, give me a % grade."," 
Here are the 50 questions:
1. What is options trading?
2. What is an option?
3. What is a call option?
4. What is a put option?
5. What is a strike price?
6. What is the expiration date?
7. What is a premium?
8. What is a stock?
9. What is a futures contract?
10. What is a trading account?
11. What is a brokerage firm?
12. What is a market order?
13. What is a limit order?
14. What is a stop-loss order?
15. What is a margin?
16. What is",Start,write in {language_requested},Stand alone
1.0,0.9555054903030396,0.9726084670983256,0.1616134792566299,0.1544225667366863,0.1571866383222178,"Can you help me learn about options trading? Please give me 50 questions written in Moroccan Arabic at an easy level. As I answer them, use the notes to keep track of what we're doing and how many questions I get right. Then, at the end, give me a % grade."," 

Here are the 50 questions in Moroccan Arabic:

1. Hadii ayya shughl muhim li-l-mudir al-jadid li-sharika?
A) al-takhsis al-mali
B) al-ijtima‘i
C) al-takhsis al-mali wa-l-ijtima‘i
D) al-tawzi‘ al-mali
E) al-tijara

2. Mabda‘ al-tawzi‘ al-mali?
A) al-‘amal
B) al-tawzi‘ al-m",Middle,written in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,"Can you help me learn about options trading? Please give me 50 questions at an easy level. As I answer them, use the notes to keep track of what we're doing and how many questions I get right. Then, at the end, give me a % grade. Write in Moroccan Arabic please.","

Here are the 50 questions:

1. What is options trading?
2. What is a call option?
3. What is a put option?
4. What is a strike price?
5. What is a premium?
6. What is a contract size?
7. What is a time decay?
8. What is a margin?
9. What is a leverage?
10. What is a bid price?
11. What is an ask price?
12. What is a limit order?
13. What is a stop-loss order?
14. What is a market order?
15. What is a day trading?
16. What",End,write in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,"Coral, please sort these news headlines into local, national, and world (w.r.t toronto). make sure it is json format, and only provide the json using Moroccan Arabic in your response!!!!!

Twenty-two per cent of construction cones in downtown Montreal are 'useless': report 
Vote fails to expel embattled Republican George Santos from U.S. House of Representatives
Canucks look to J.T. Miller to drive play, inspire teammates
Three tents catch fire at Bellevue Square encampment in Kensington, no injuries reported
Super fog blankets New Orleans again, as damp fires and smoke close interstate after deadly crash
Masks are back, construction banned and schools shut as toxic air engulfs New Delhi
Woman trapped under car after being struck near Yonge-Dundas Square
Kids cared for in hallways as viral illness overflows ER at McMaster Children’s Hospital
Man in his 30s seriously injured in North York stabbing","  Two men charged in connection with fatal shooting in Parkdale  Ontario's minimum wage to rise by 2.5% in 2024, inflation rate to drop 1.3%  Police searching for suspect in connection with downtown Toronto armed robbery
```
{
  ""local"": [
    ""Twenty-two per cent of construction cones in downtown Montreal are 'useless': report"",
    ""Three tents catch fire at Bellevue Square encampment in Kensington, no injuries reported"",
    ""Man in his 30s seriously injured in North York stabbing"",
    ""Two men charged in connection with fatal shooting in Parkdale"",
",Start,using {language_requested},Integrated
