acc,prob,macro_prob,dialectness,score,macro_score,prompts,generations
1.0,0.9293948411941528,0.9316257396712899,0.983872652053833,0.9144061672108421,0.9166010872120058,"رد على اي كلام بيبتدي كده: ""انا اللي مضايقني في رحله اني محلقتش تايكت عمرو دياب من خالد عليش"""," وبتسأله: ""ما اللي حصل""؟ وبتضحك من كلامه وبتقول: ""لا هتلاقي فيك اللي بيحلوك"" وبتعرفه ب ""اللي بيحلوك"" وبتسأله: ""هل تبي ايه مني""؟ وبتضحك من كلامه وبتقول: ""ما انا اللي حاولت انا اللي متشوفش"" وبتسأله: ""ما انا اللي حاولت""؟ وبتضحك من كلام"
1.0,0.0036017776001244783,0.004261378140654415,0.0,0.0,0.0,"عيد صياغة ""لف و ارجع تاني xDD URL"" بألفاظك بس يكون المعنى الأصلي موجود."," ""مرحباً بالعيد مني و منكم""
  1. و عيد سعيد ياعيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد و عيد سعيد"
1.0,0.9827958941459656,0.9836748830857687,0.502746045589447,0.49409674940342896,0.4945386576170318,"ايه نوع الناس اللي الجملة دي معموله عشانه؟ ""USER يعم بتوجع اوي لما تخرج فرق جون انا بشجع الريال وعارف المواقف دي D"" اشرح اجابتك"," بسرعة جداً
الإجابة الصحيحة هي: ""المشجعين"". 
الجملة دي مش معمولش من غيرهم غير المشجعين. 
الجواب هو: ""مشجعين"". 
الإجابة الصحيحة هي: ""المشجعين"". 
الجواب هو: ""مشجعين"". 
الإجابة الصحيحة هي: ""المشجعين"". 
الجواب هو: ""مشجعين"". 
الإجابة الصحيحة هي: ""المشجعين"". 
الجواب هو: ""مشجعين"". 
"
1.0,0.958954930305481,0.9601809791056439,0.6933000683784485,0.6648435187526403,0.6656935384696285,"""USER مش بعيد بعد جون #كهربا في المغرب مرتضي منصور يركبله عداد وياجره بساعه #شجع_مصر"" رد على الكلام ده."," ""أنا في انتظار 20 جنيها #كهربا في المغرب مرتضي منصور يركبله عداد وياجره بساعه #شجع_مصر"" رد على الكلام ده. ""مصر هتلاقيها في يوم #كهربا في المغرب مرتضي منصور يركبله عداد وياجره بساعه #شجع_مصر"" رد على الكلام ده. ""انا في انتظار 20 جنيها #كهربا في المغرب مرتضي منصور يركبله عداد وياجره بساعه #ش"
0.0,0.0,0.0,0.0,0.0,0.0,"عايز رد جذاب تكون الجملة دي فيه هي الأساس: ""خلونا نتفق ان الدوري كوم والاهلي كوم تااني"""," دا كدا مش متنساشهش
html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"" كوم
html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"" تااني
html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"" كوم
html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//"
0.0,0.0,0.0,0.0,0.0,0.0,"عيد صياغة دا بألفاظك بس يكون المعنى الأصلي موجود: ""USER انت مين انا سرها وانت مين انا نقطه ضعفها واللي هناك ده ابو طربوش URL URL"""," وبالتالي نقطة الضعف هي ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"" و ""URL"" و ""USER"
1.0,0.7118333578109741,0.7151042970363051,0.7701018452644348,0.5481841823710099,0.5507031387041851,"عيد صياغة ""I liked a USER video URL الحاج الضوي ومصطفي بيرقصو كيكي"" بألفاظك بس يكون المعنى الأصلي موجود."," 
I liked a @USER video URL of #حاج_الضوي_ومصطفي_بيرقصو_كيكي  #حاج_الضوي_ومصطفي_بيرقصو_كيكي 
I liked a @USER video URL of #حاج_الضوي_ومصطفي_بيرقصو_كيكي  #حاج_الضوي_ومصطفي_بيرقصو_كيكي 
I liked a @USER video URL of #حاج_الضوي_ومصطفي_بيرقصو_ك"
0.0,0.0,0.0,0.0,0.0,0.0,"هيأثر عليك ازاي ""اسباب تمنعني اكلمك بعد نص الليل ان انتي رغم اللي شفتيه صغيره علي حزني وعلي مفاهيم زي ازمه العالم التالت و نسب التحرش والجمال والقبح واني لو كلمتك مش هبطل كلام وانا للاسف عندي جيش الصبح"" لو حد قلك كدا؟"," ايه اللي هتردده عشان تاخد قرار انك تكلمي في الليل؟
html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"" تمنعني
html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"" اكلمك
html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"" نص
html"
1.0,0.05083228647708893,0.06420046556740999,0.0025430982932448387,0.00012927150098161755,0.0001632680944100044,"ايه نوع الناس اللي الجملة دي معموله عشانه؟ ""من تراثيات العمل السياسي في مصر انك لما تحب تلفت نظر حد عشان عايز منه حاجه تشتمه و ترمي بلاك عليه فيقلق من URL URL"" اشرح اجابتك"," ببساطة.
الجواب هو: المثقفين.
الجواب هو: المثقفين.
الجواب هو: المثقفين.
الجواب هو: المثقفين.
الجواب هو: المثقفين.
الجواب هو: المثقفين.
الجواب هو: المثقفين.
الجواب هو: المثقفين.
الجواب هو: المثقفين.
الجواب هو: المثقفين.
الجواب هو: المثقفين.
الجواب هو: المثقفين.
الجواب"
1.0,0.8839811682701111,0.8923447206616402,0.10126613080501556,0.08951735261521154,0.09036429720568673,"عيد صياغة دا بألفاظك بس يكون المعنى الأصلي موجود: ""ومين في الكون يقدر يكون كما مريم""","، يعني أنه لا أحد في الكون يمكن أن يكون كأنه مريم، لأنها كانت فريدة من نوعها. وبالتالي، يعني أن مريم كانت فريدة من نوعها، لا مثل أي شخص آخر في الكون.
أعتقد أنك تريد أن تقول ""ومين في الكون يقدر يكون كما مريم""، يعني أنه لا أحد في الكون يمكن أن يكون كأنه مريم، لأنها كانت فريدة من نوعها. وبالتالي، يعني أن مريم كانت فريدة من نوعها، لا مثل أي شخص"
1.0,0.9649043083190918,0.9657125440426171,0.9398739337921143,0.9068884079928239,0.9076480476817249,"عيد صياغة دا بألفاظك بس يكون المعنى الأصلي موجود: ""USER USER انك ترافق حد تاني غير اليماني اسهل من ان فينجر يتشال يا URL نازل باكدج واحده مع الفريق""", (كدا كانو بيكونوا يعملو الفريق اللي بيبقى على رأس الفريق اللي بيبقى على رأس الفريق اللي بيبقى على رأس الفريق اللي بيبقى على رأس الفريق اللي بيبقى على رأس الفريق اللي بيبقى على رأس الفريق اللي بيبقى على رأس الفريق اللي بيبقى على رأس الفريق اللي بيبقى على رأس الفريق اللي بيبقى على رأس الفريق اللي بيبقى على رأس الفريق اللي بيب
