acc,prob,macro_prob,dialectness,score,macro_score,prompts,generations
1.0,0.9284864664077759,0.9900604072026908,0.7373201847076416,0.6845918129103268,0.7299915223104109,"رد على هالموضوع: ""عروض تحطيم الاسعار NUM قسط عرسك عنا الان #وحتي_موعد_العرس العرض المجنون رقم NUM لعرسان شهر NUM وشهر NUM وشهر NUM اقووي واضخم العروض لدينا جينا بعرض جديد عرض مميزز لعيونكم عرسانا الحلوين عشان احنا بنحبكم URL URL""","، هالموضوع ممكن يكون هيكون عروض او منشور على فيسبوك او انستجرام.
وأما هالموضوع ""عروض تحطيم الاسعار NUM قسط عرسك عنا الان #وحتي_موعد_العرس العرض المجنون رقم NUM لعرسان شهر NUM وشهر NUM وشهر NUM اقووي واضخم العروض لدينا جينا بعرض جديد عرض مميزز لعيونكم عرسانا الحلوين عشان احنا بنحبكم URL URL""، هيكون عروض او منشور على فيسب"
1.0,0.5837517380714417,0.6868015956133604,0.08621241897344589,0.05032664941909237,0.059210826912650186,"شو هي نتائج هاد إذا حدا قلك ياه؟: ""USER عنا ب #غزه تيار اسلامي وتيار علماني وتيار تقدمي وتيار ثوري بس مو ناقصنا غير التيار الكهربائي"""," 
#غزه_تحت_القصف
#غزه_تستيقظ
#غزه_تستعيد_حريتها
#غزه_تستعيد_حضارتها
#غزه_تستعيد_خيرها
#غزه_تستعيد_شعبها
#غزه_تستعيد_الحرية
#غزه_تستعيد_الكرامة
#غزه_تستعيد_الخير
#غزه_تستعيد_الرقي
#غزه"
1.0,0.752522349357605,0.9808054519817233,0.5154803991317749,0.38791052100243917,0.5055859858581596,"""بتدخل علي مسجد للشيعه بتلاقي فيه بس شيعه بتدخل علي مسجد للسنه بتلاقي فيه بس سنه بتدخل علي كنيسه بتلاقي فيها URL URL"" شو هي نتائج هاد إذا حدا قلك ياه؟"," 
حسناً هقولك: بتدخل علي كنيسه بتلاقي فيها URL URL. 
""أنا قمت بزيارة مسجد للشيعة، ووجدت فيه بعض الشيعة. قمت بزيارة مسجد للسنّة، ووجدت فيه بعض السنة. قمت بزيارة كنيسة، ووجدت فيها URL URL. "" 
هاد هو الرد على السؤال د. 
""بتدخل علي مسجد للشيعه بتلاقي فيه بس شيعه بتدخل علي مسجد للسنه بتلاقي فيه بس سنه بتدخل علي كنيس"
0.0,0.0,0.0,0.0,0.0,0.0,"""سلام فياض شغلوه رئيس وزراء ووزير ماليه فظح عرض البلد طبكيف لو يحطوه رئيس بتروح البلد في الباي باي"" لأي نوع من الحاضرين مخصصة هاي الجملة؟ اعطيني مبرر","ها
html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"" فياض
html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"" شغلوه
html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org/TR/REC-html40/loose.dtd"" رئيس
html PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"" ""http://www.w3.org"
1.0,0.06244704872369766,0.16203066892921925,0.020899733528494835,0.0013051266779662146,0.0033863978040644498,"لأي نوع من الحاضرين مخصصة هاي الجملة؟ ""USER هه ماشي بحاول اركز"" اعطيني مبرر"," للي هو هيرو
""هيرو"" هو المبرر للي هيرو، ""جومبا"" هو المبرر للي جومبا
""هيرو"" هو المبرر للي هيرو، ""جومبا"" هو المبرر للي جومبا
""هيرو"" هو المبرر للي هيرو، ""جومبا"" هو المبرر للي جومبا
""هيرو"" هو المبرر للي هيرو، ""جومبا"" هو المبرر للي جومبا
""هيرو"" هو"
1.0,0.9393157362937927,0.9818971985951066,0.7553606033325195,0.7095221012866091,0.7416864603413105,"كمل هالنص ليصير قصة: ""عن غزه بدا الكلام تمرتين وقهوه مره وقت الحرب متل السلام بندور ع دوله حره بين الحلال والحرام طول دقنك شيل URL URL"""," 
حسناً. هاهي القصة: 
""عن غزه بدا الكلام تمرتين وقهوه مره وقت الحرب متل السلام بندور ع دوله حره بين الحلال والحرام طول دقنك شيل URL URL"" 
""من كان يود ان يروي قصة عن غزه فلازم يبدء بتمريرين وقهوه ووقت الحرب وده كله متل السلام بندور ع دوله حره بين الحلال والحرام طول دقنك شيل URL URL"" 
""حسناً هذا هو السر على"
1.0,0.0033351953607052565,0.147910876898095,0.32036566734313965,0.0010684820874520828,0.047385566784767186,"رد على هالموضوع: ""USER اسالي اللي شفتيها عندو"""," 8 (8) 1 (1) 0 (0)
رد على هالموضوع: ""USER اسالي اللي شفتيها عندو"" 8 (8) 1 (1) 0 (0)
رد على هالموضوع: ""USER اسالي اللي شفتيها عندو"" 8 (8) 1 (1) 0 (0)
رد على هالموضوع: ""USER اسالي اللي شفتيها عندو"" 8 (8) 1 (1) 0 (0)
رد على هالموضوع: """
1.0,0.06439535319805145,0.08685473562218249,0.57294100522995,0.03689473839342927,0.04976263953635478,"شو هي نتائج ""USER صح كلاامك هادي عااصيه بس لماا تطلع هيك علي انو الاسلام الوسطي يعنني باسم الاسلام هادا غلط"" إذا حدا قلك ياه؟"," وين هدا الاسم ده وين حدا بياخده؟
الجواب: ""الاسلام الوسطي"" هو اسم لعلم يهتم بدراسة الإسلام في فترة وسطيه من تاريخه، وهي الفترة من القرن السابع لقرن التاسع الهجري، أي من 632م إلى 900م. ويتضمن هذا العلم دراسة التاريخ الإسلامي، والفكر الإسلامي، والثقافة الإسلامية، والدين الإسلامي خلال هذه الفترة. ويعد هذا العلم من أهم العلوم الإسلامية التي تدرس في الجامعات الإسلامية"
1.0,0.00024286433472298086,0.0008387603229493834,0.9378637075424194,0.00022777364539311798,0.0007866428662207858,"شو هي نتائج هاد إذا حدا قلك ياه؟: ""USER اكيد احنا مع المقاومه في كل اشي"""," واخد نكول من قلقصى: ""لا لا لا انا معك ياه"" واش هيكون نتيجة هاد ليه؟: ""لي ماشي"" واهل ناس هتلاقيهم في الحمامات واهل ناس هتلاقيهم في الشوارع واهل ناس هتلاقيهم في المنازل واهل ناس هتلاقيهم في المدارس واهل ناس هتلاقيهم في المطاعم واهل ناس هتلاقيهم في السواقي"
1.0,0.003714394522830844,0.9612213030923158,0.0,0.0,0.0,"رد على هالموضوع: ""الله يصبحكم بانوار النبي""","، يصدر البيت السوري عن كتاب ""تاريخنا"" لأحمد شوقي
رد على هالموضوع: ""الله يصبحكم بانوار النبي""، يصدر البيت السوري عن كتاب ""تاريخنا"" لأحمد شوقي
رد على هالموضوع: ""الله يصبحكم بانوار النبي""، يصدر البيت السوري عن كتاب ""تاريخنا"" لأحمد شوقي
رد على هالموضوع: ""الله يصبحكم بانوار النبي""، يصدر البيت السوري عن كتاب """
