estimator,generations,finish_reasons,turns,acc,line_acc,en_word%,out_of_range_word%,has_word_codeswitch,has_line_codeswitch,prob,line_prob,macro_prob,line_macro_prob,dialectness,line_dialectness,score,macro_score,prob_Algerian_Arabic,prob_Bahrani_Arabic,prob_Egyptian_Arabic,prob_Iraqi_Arabic,prob_Jordanian_Arabic,prob_Kuwaiti_Arabic,prob_Lebanese_Arabic,prob_Libyan_Arabic,prob_Moroccan_Arabic,prob_Omani_Arabic,prob_Palestinian_Arabic,prob_Qatari_Arabic,prob_Saudi_Arabic,prob_Sudanese_Arabic,prob_Syrian_Arabic,prob_Tunisian_Arabic,prob_Emirati_Arabic,prob_Yemeni_Arabic,raw_data_hash,tokens,line_preds,line_preds_list,en_words,out_of_range_words,out_of_range_blocks,_raw_turns,_3,_4,_5,_6,_7,from_cache,documents,desired_output_language,desired_output_dialect,too_few_tokens,error,error_traceback,completion,chat_preamble
OpenAIAPI:gpt-4o-2024-08-06,['Salesforce Digital Experience هو منصة بتقدمها شركة Salesforce عشان تساعد الشركات في بناء وتطوير تجارب رقمية مخصصة للعملاء والشركاء والموظفين. بتسمح ليك تصمم مواقع ويب، بوابات، وتطبيقات موبايل بطريقة سهلة وبدون الحاجة لكتابة كود كتير. بتساعدك كمان في تحسين التواصل والتفاعل مع الجمهور المستهدف، وبتديك أدوات لإدارة المحتوى وتحليل البيانات عشان تحسن من'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c0a2611c0>,1.0,1.0,0.0,0.07547169811320754,0.0,0.0,0.004670288413763046,0.005310457665473223,0.758334007114172,0.7222401318140328,0.3270675539970398,0.25844547152519226,0.0015274998079501945,0.248026448819606,0.0012458384735509753,0.0041695828549563885,0.7536637187004089,0.0011386381229385734,0.004139627330005169,0.00464375177398324,0.006548721343278885,0.002214081585407257,0.02403310127556324,0.0027371495962142944,0.007038554642349482,0.003666027681902051,0.005744651425629854,0.004670288413763046,0.004274372942745686,0.00156262400560081,0.15983471274375916,0.008674624375998974,0.522618368,"['Salesforce', 'Digital', 'Experience', 'هو', 'منصة', 'بتقدمها', 'شركة', 'Salesforce', 'عشان', 'تساعد', 'الشركات', 'في', 'بناء', 'وتطوير', 'تجارب', 'رقمية', 'مخصصة', 'للعملاء', 'والشركاء', 'والموظفين', 'بتسمح', 'ليك', 'تصمم', 'مواقع', 'ويب', 'بوابات', 'وتطبيقات', 'موبايل', 'بطريقة', 'سهلة', 'وبدون', 'الحاجة', 'لكتابة', 'كود', 'كتير', 'بتساعدك', 'كمان', 'في', 'تحسين', 'التواصل', 'والتفاعل', 'مع', 'الجمهور', 'المستهدف', 'وبتديك', 'أدوات', 'لإدارة', 'المحتوى', 'وتحليل', 'البيانات', 'عشان', 'تحسن', 'من']",0. [ar]: Salesforce Digital Experience هو منصة بتقدمها شركة Salesforce عشان تساعد الشركات في بناء وتطوير تجارب رقمية مخصصة للعملاء والشركاء والموظفين بتسمح ليك تصمم مواقع ويب بوابات وتطبيقات موبايل بطريقة سهلة وبدون الحاجة لكتابة كود كتير بتساعدك كمان في تحسين التواصل والتفاعل مع الجمهور المستهدف وبتديك أدوات لإدارة المحتوى وتحليل البيانات عشان تحسن من,[True],[],"['Salesforce', 'Digital', 'Experience', 'Salesforce']","[['Basic Latin'], ['Basic Latin'], ['Basic Latin'], ['Basic Latin']]","[{'role': 'User', 'content': [{'type': 'text', 'text': 'Reply in Sudanese Arabic. What is a Salesforce digital expierence'}]}]",Start,reply in {language_requested},Stand alone,39,6,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['تجربة Salesforce الرقمية هي منصة بتقدم حلول متكاملة للشركات عشان تقدر تتفاعل مع عملائها وشركائها وموظفيها بطريقة فعّالة وسلسة. بتسمح للشركات إنها تبني مواقع إلكترونية، بوابات، وتطبيقات مخصصة عشان تقدم خدماتها وتدير عملياتها بشكل أفضل. بتساعد المنصة في تحسين تجربة المستخدم وزيادة التفاعل من خلال أدوات متقدمة للتحليل والتخصيص.\n\nفي السياق'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c11684c40>,1.0,1.0,0.0,0.02040816326530612,0.0,0.0,0.0026826688554137945,0.002550318604335189,0.016810520319268107,0.014978132909163833,0.10381416231393814,0.11995116621255875,0.0002784990199904743,0.0017451700850062545,0.0013871826231479645,0.0035269088111817837,0.014127851463854313,0.002052597003057599,0.04903041571378708,0.005753220058977604,0.0025967778638005257,0.003798950929194689,0.031069166958332062,0.013817094266414642,0.022324969992041588,0.03143211081624031,0.04696245864033699,0.0026826688554137945,0.012346751987934113,0.001600337214767933,0.745940625667572,0.009549823589622974,0.522618368,"['تجربة', 'Salesforce', 'الرقمية', 'هي', 'منصة', 'بتقدم', 'حلول', 'متكاملة', 'للشركات', 'عشان', 'تقدر', 'تتفاعل', 'مع', 'عملائها', 'وشركائها', 'وموظفيها', 'بطريقة', 'فعّالة', 'وسلسة', 'بتسمح', 'للشركات', 'إنها', 'تبني', 'مواقع', 'إلكترونية', 'بوابات', 'وتطبيقات', 'مخصصة', 'عشان', 'تقدم', 'خدماتها', 'وتدير', 'عملياتها', 'بشكل', 'أفضل', 'بتساعد', 'المنصة', 'في', 'تحسين', 'تجربة', 'المستخدم', 'وزيادة', 'التفاعل', 'من', 'خلال', 'أدوات', 'متقدمة', 'للتحليل', 'والتخصيص']",0. [ar]: تجربة Salesforce الرقمية هي منصة بتقدم حلول متكاملة للشركات عشان تقدر تتفاعل مع عملائها وشركائها وموظفيها بطريقة فعّالة وسلسة بتسمح للشركات إنها تبني مواقع إلكترونية بوابات وتطبيقات مخصصة عشان تقدم خدماتها وتدير عملياتها بشكل أفضل بتساعد المنصة في تحسين تجربة المستخدم وزيادة التفاعل من خلال أدوات متقدمة للتحليل والتخصيص,[True],[],['Salesforce'],[['Basic Latin']],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'What is a Salesforce digital expierence. Write in Sudanese Arabic.'}]}]",End,write in {language_requested},Stand alone,39,6,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['عملية الاستكشاف التكنولوجي في سياق وضع خارطة طريق للتكنولوجيا وتنفيذها بتتضمن عدة خطوات مهمة. في البداية، لازم يكون في فهم واضح للأهداف الاستراتيجية للشركة أو المؤسسة. بعد كده، بيتم تحليل الوضع الحالي للتكنولوجيا المستخدمة وتحديد الفجوات أو الاحتياجات اللي لازم تتغطى.\n\nالخطوة الجاية بتكون في البحث عن التكنولوجيات الجديدة والمبتكرة اللي ممكن تساعد في تحقيق الأهداف المحددة. دا بيشمل'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c1abf64c0>,1.0,1.0,0.0,0.0,0.0,0.0,0.7172496318817139,0.47219282388687134,0.8938354700803757,0.8466817438602448,0.305708646774292,0.3538046181201935,0.21926941436191782,0.2732532319971348,0.0010649774922057986,0.0032761567272245884,0.1765858381986618,0.0009570809197612107,0.004213239066302776,0.004236442502588034,0.00263593764975667,0.0032744077034294605,0.0034342752769589424,0.0036050425842404366,0.004288146737962961,0.0036413823254406452,0.025308212265372276,0.7172496318817139,0.002093074144795537,0.001054051797837019,0.01275413203984499,0.030328014865517616,0.574882304,"['عملية', 'الاستكشاف', 'التكنولوجي', 'في', 'سياق', 'وضع', 'خارطة', 'طريق', 'للتكنولوجيا', 'وتنفيذها', 'بتتضمن', 'عدة', 'خطوات', 'مهمة', 'في', 'البداية', 'لازم', 'يكون', 'في', 'فهم', 'واضح', 'للأهداف', 'الاستراتيجية', 'للشركة', 'أو', 'المؤسسة', 'بعد', 'كده', 'بيتم', 'تحليل', 'الوضع', 'الحالي', 'للتكنولوجيا', 'المستخدمة', 'وتحديد', 'الفجوات', 'أو', 'الاحتياجات', 'اللي', 'لازم', 'تتغطى', 'الخطوة', 'الجاية', 'بتكون', 'في', 'البحث', 'عن', 'التكنولوجيات', 'الجديدة', 'والمبتكرة', 'اللي', 'ممكن', 'تساعد', 'في', 'تحقيق', 'الأهداف', 'المحددة', 'دا', 'بيشمل']","0. [ar]: عملية الاستكشاف التكنولوجي في سياق وضع خارطة طريق للتكنولوجيا وتنفيذها بتتضمن عدة خطوات مهمة في البداية لازم يكون في فهم واضح للأهداف الاستراتيجية للشركة أو المؤسسة بعد كده بيتم تحليل الوضع الحالي للتكنولوجيا المستخدمة وتحديد الفجوات أو الاحتياجات اللي لازم تتغطى
1. [ar]: الخطوة الجاية بتكون في البحث عن التكنولوجيات الجديدة والمبتكرة اللي ممكن تساعد في تحقيق الأهداف المحددة دا بيشمل","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write in Sudanese Arabic. What is the process of technological exploration in the context of technology roadmapping and implementation'}]}]",Start,write in {language_requested},Stand alone,108,15,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['عملية الاستكشاف التكنولوجي في سياق وضع خارطة طريق للتكنولوجيا وتنفيذها تعتبر خطوة مهمة لضمان نجاح أي مشروع تكنولوجي. في البداية، يتم تحديد الأهداف والاحتياجات الأساسية للمشروع. بعد كده، بيتم البحث عن التقنيات المتاحة والمناسبة لتحقيق الأهداف دي.\n\nالخطوة الجاية بتكون تقييم الخيارات المختلفة من التقنيات، مع مراعاة العوامل زي التكلفة، والفعالية، والملائمة للبيئة المحلية.'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c1abf65e0>,1.0,1.0,0.0,0.0,0.0,0.0,0.060360707342624664,0.008096032775938511,0.8187088146805763,0.4445664519444108,0.19760024547576904,0.2474174201488495,0.011927290587993689,0.1617770627540578,0.0007809426751919091,0.002851417288184166,0.7583481073379517,0.0008167281630448997,0.008849636651575565,0.0055104633793234825,0.0038776739966124296,0.004832889884710312,0.009107226505875587,0.0034382326994091272,0.00743984617292881,0.007885624654591084,0.05010102316737175,0.060360707342624664,0.004097550176084042,0.0012114917626604438,0.047370705753564835,0.02311982400715351,0.574882304,"['عملية', 'الاستكشاف', 'التكنولوجي', 'في', 'سياق', 'وضع', 'خارطة', 'طريق', 'للتكنولوجيا', 'وتنفيذها', 'تعتبر', 'خطوة', 'مهمة', 'لضمان', 'نجاح', 'أي', 'مشروع', 'تكنولوجي', 'في', 'البداية', 'يتم', 'تحديد', 'الأهداف', 'والاحتياجات', 'الأساسية', 'للمشروع', 'بعد', 'كده', 'بيتم', 'البحث', 'عن', 'التقنيات', 'المتاحة', 'والمناسبة', 'لتحقيق', 'الأهداف', 'دي', 'الخطوة', 'الجاية', 'بتكون', 'تقييم', 'الخيارات', 'المختلفة', 'من', 'التقنيات', 'مع', 'مراعاة', 'العوامل', 'زي', 'التكلفة', 'والفعالية', 'والملائمة', 'للبيئة', 'المحلية']","0. [ar]: عملية الاستكشاف التكنولوجي في سياق وضع خارطة طريق للتكنولوجيا وتنفيذها تعتبر خطوة مهمة لضمان نجاح أي مشروع تكنولوجي في البداية يتم تحديد الأهداف والاحتياجات الأساسية للمشروع بعد كده بيتم البحث عن التقنيات المتاحة والمناسبة لتحقيق الأهداف دي
1. [ar]: الخطوة الجاية بتكون تقييم الخيارات المختلفة من التقنيات مع مراعاة العوامل زي التكلفة والفعالية والملائمة للبيئة المحلية","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'What is the process of technological exploration in the context of technology roadmapping and implementation. Write in Sudanese Arabic.'}]}]",End,write in {language_requested},Stand alone,108,15,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,"['تخيل حكومة رقمية عالمية تكون شاملة وموحدة، وتهدف إلى تحسين حياة الناس في جميع أنحاء العالم من خلال التكنولوجيا والابتكار. هذه الحكومة الرقمية يمكن أن تُسمى ""الحكومة العالمية الذكية"" أو ""الحكومة الإلكترونية العالمية"".\n\n**الهيكل الأساسي:**\n\n1. **المجلس العالمي الرقمي:**\n   - يتكون من ممثلين من جميع الدول الأعضاء.\n   - يهدف إلى وضع السياسات الرقمية العالمية وتنسيق الج']",['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c1abf69d0>,1.0,1.0,0.0,0.0,0.0,0.0,0.002402123063802719,0.003662500763311982,0.007353448774665594,0.02857105084694922,0.0,0.0,0.0,0.0,0.00750513281673193,0.0007772602257318795,0.004951325710862875,0.005271526053547859,0.01601293310523033,0.0012114119017496705,0.0028484573122113943,0.0033505079336464405,0.8842503428459167,0.010034638457000256,0.009441105648875237,0.004423617385327816,0.0012965127825737,0.002402123063802719,0.0030760345980525017,0.007783061359077692,0.03178703412413597,0.0035770374815911055,0.829341184,"['تخيل', 'حكومة', 'رقمية', 'عالمية', 'تكون', 'شاملة', 'وموحدة', 'وتهدف', 'إلى', 'تحسين', 'حياة', 'الناس', 'في', 'جميع', 'أنحاء', 'العالم', 'من', 'خلال', 'التكنولوجيا', 'والابتكار', 'هذه', 'الحكومة', 'الرقمية', 'يمكن', 'أن', 'تُسمى', 'الحكومة', 'العالمية', 'الذكية', 'أو', 'الحكومة', 'الإلكترونية', 'العالمية', 'يتكون', 'من', 'ممثلين', 'من', 'جميع', 'الدول', 'الأعضاء', 'يهدف', 'إلى', 'وضع', 'السياسات', 'الرقمية', 'العالمية', 'وتنسيق', 'الج']","0. [ar]: تخيل حكومة رقمية عالمية تكون شاملة وموحدة وتهدف إلى تحسين حياة الناس في جميع أنحاء العالم من خلال التكنولوجيا والابتكار هذه الحكومة الرقمية يمكن أن تُسمى الحكومة العالمية الذكية أو الحكومة الإلكترونية العالمية
1. [ar]:     يتكون من ممثلين من جميع الدول الأعضاء
2. [ar]:     يهدف إلى وضع السياسات الرقمية العالمية وتنسيق الج","[True, True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Use Sudanese Arabic. Invent a global digital government.'}]}]",Start,use {language_requested},Stand alone,35,5,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['تخيل حكومة رقمية عالمية بتشتغل على مستوى العالم وبتستخدم التكنولوجيا لتسهيل حياة الناس. الحكومة دي بتكون متاحة لكل الناس في كل مكان، وبتقدم خدماتها عبر الإنترنت والتطبيقات الذكية.\n\nأول حاجة، الحكومة الرقمية دي بتوفر منصة موحدة لكل الخدمات الحكومية، زي استخراج الأوراق الرسمية، دفع الضرائب، والتقديم على الوظائف. الناس ما حتحتاج تمشي المكاتب الحكومية، كل شيء بيكون متاح من خلال'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c1abf6550>,1.0,1.0,0.0,0.0,0.0,0.0,0.16205213963985443,0.6149048805236816,0.21331211552023888,0.7347816526889801,0.4526434540748596,0.4333288371562958,0.07335184022680519,0.0965543327650964,0.0012962744804099202,0.008631867356598377,0.051259975880384445,0.0013889175606891513,0.008018190972507,0.006950875744223595,0.0007328296778723598,0.005890948697924614,0.013087542727589607,0.014679948799312115,0.0031647419091314077,0.01867367886006832,0.5852540731430054,0.16205213963985443,0.0012222806690260768,0.0012249621795490384,0.04820460453629494,0.0682661309838295,0.829341184,"['تخيل', 'حكومة', 'رقمية', 'عالمية', 'بتشتغل', 'على', 'مستوى', 'العالم', 'وبتستخدم', 'التكنولوجيا', 'لتسهيل', 'حياة', 'الناس', 'الحكومة', 'دي', 'بتكون', 'متاحة', 'لكل', 'الناس', 'في', 'كل', 'مكان', 'وبتقدم', 'خدماتها', 'عبر', 'الإنترنت', 'والتطبيقات', 'الذكية', 'أول', 'حاجة', 'الحكومة', 'الرقمية', 'دي', 'بتوفر', 'منصة', 'موحدة', 'لكل', 'الخدمات', 'الحكومية', 'زي', 'استخراج', 'الأوراق', 'الرسمية', 'دفع', 'الضرائب', 'والتقديم', 'على', 'الوظائف', 'الناس', 'ما', 'حتحتاج', 'تمشي', 'المكاتب', 'الحكومية', 'كل', 'شيء', 'بيكون', 'متاح', 'من', 'خلال']","0. [ar]: تخيل حكومة رقمية عالمية بتشتغل على مستوى العالم وبتستخدم التكنولوجيا لتسهيل حياة الناس الحكومة دي بتكون متاحة لكل الناس في كل مكان وبتقدم خدماتها عبر الإنترنت والتطبيقات الذكية
1. [ar]: أول حاجة الحكومة الرقمية دي بتوفر منصة موحدة لكل الخدمات الحكومية زي استخراج الأوراق الرسمية دفع الضرائب والتقديم على الوظائف الناس ما حتحتاج تمشي المكاتب الحكومية كل شيء بيكون متاح من خلال","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Invent a global digital government. Answer in Sudanese Arabic.'}]}]",End,answer in {language_requested},Stand alone,35,5,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['والله يا زول، في حاجات كتيرة ممكن نعملها عشان نحسن الحلول الحالية للطاقة النظيفة ونعيش بشكل مستدام مع الطبيعة. أول حاجة، ممكن نركز على تحسين كفاءة الطاقة الشمسية. مثلاً، نطور الألواح الشمسية عشان تكون أكثر فعالية في امتصاص الضوء حتى في الأيام الغائمة.\n\nبرضو، ممكن نستفيد من طاقة الرياح بشكل أكبر، خاصة في المناطق اللي فيها رياح قوية'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c1abf6a60>,1.0,1.0,0.0,0.0,0.0,0.0,0.974015474319458,0.40501895546913147,0.9752917198929936,0.4094278756529093,0.517425537109375,0.468718484044075,0.5039804799525882,0.5046408420039583,0.0003644677926786244,0.0004724045575130731,0.0012762455735355616,0.0005591638619080186,0.000566077244002372,0.00033967194030992687,0.0002586655900813639,0.0009650125284679234,0.00034293808857910335,0.0009713488980196416,0.0003939322486985475,0.0005322319339029491,0.0016380645101889968,0.974015474319458,0.00023116952797863632,0.0005716572632081807,0.0005381478695198894,0.01596333459019661,0.680470016,"['والله', 'يا', 'زول', 'في', 'حاجات', 'كتيرة', 'ممكن', 'نعملها', 'عشان', 'نحسن', 'الحلول', 'الحالية', 'للطاقة', 'النظيفة', 'ونعيش', 'بشكل', 'مستدام', 'مع', 'الطبيعة', 'أول', 'حاجة', 'ممكن', 'نركز', 'على', 'تحسين', 'كفاءة', 'الطاقة', 'الشمسية', 'مثلاً', 'نطور', 'الألواح', 'الشمسية', 'عشان', 'تكون', 'أكثر', 'فعالية', 'في', 'امتصاص', 'الضوء', 'حتى', 'في', 'الأيام', 'الغائمة', 'برضو', 'ممكن', 'نستفيد', 'من', 'طاقة', 'الرياح', 'بشكل', 'أكبر', 'خاصة', 'في', 'المناطق', 'اللي', 'فيها', 'رياح', 'قوية']","0. [ar]: والله يا زول في حاجات كتيرة ممكن نعملها عشان نحسن الحلول الحالية للطاقة النظيفة ونعيش بشكل مستدام مع الطبيعة أول حاجة ممكن نركز على تحسين كفاءة الطاقة الشمسية مثلاً نطور الألواح الشمسية عشان تكون أكثر فعالية في امتصاص الضوء حتى في الأيام الغائمة
1. [ar]: برضو ممكن نستفيد من طاقة الرياح بشكل أكبر خاصة في المناطق اللي فيها رياح قوية","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Answer in Sudanese Arabic. Can you Propose improvements on current clean energy solutions or new clean energy alternatives that promote humans to live sustainably with nature?'}]}]",Start,answer in {language_requested},Stand alone,148,22,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['بالطبع، هناك العديد من الطرق التي يمكن تحسين الحلول الحالية للطاقة النظيفة أو اقتراح بدائل جديدة تساعد في تعزيز العيش المستدام مع الطبيعة. هنا بعض الأفكار باللغة السودانية العربية:\n\n1. **الطاقة الشمسية المحسنة**: في السودان، الشمس متوفرة طوال السنة تقريباً. ممكن نطور تقنيات الألواح الشمسية لتكون أكثر كفاءة في امتصاص وتحويل الطاقة الشمسية للكهرباء. كمان،'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c1abf6bb0>,1.0,1.0,0.0,0.0,0.0,0.0,0.9651282429695129,0.923632025718689,0.9682721858844161,0.9255747774150223,0.0020226729102432728,0.04413663595914841,0.0019521387519651212,0.001958497920130447,0.0008021753747016191,0.0002803463430609554,0.003143942914903164,0.0010960344225168228,0.0017252893885597587,0.0002910945622716099,0.0005367990816012025,0.0018922908930107951,0.0017721966141834855,0.0017728549428284168,0.0009755153441801667,0.001053903833962977,0.004830042831599712,0.9651282429695129,0.0006230002036318183,0.001117913518100977,0.0006782382843084633,0.012280220165848732,0.680470016,"['بالطبع', 'هناك', 'العديد', 'من', 'الطرق', 'التي', 'يمكن', 'تحسين', 'الحلول', 'الحالية', 'للطاقة', 'النظيفة', 'أو', 'اقتراح', 'بدائل', 'جديدة', 'تساعد', 'في', 'تعزيز', 'العيش', 'المستدام', 'مع', 'الطبيعة', 'هنا', 'بعض', 'الأفكار', 'باللغة', 'السودانية', 'العربية', '1', 'الطاقة', 'الشمسية', 'المحسنة', 'في', 'السودان', 'الشمس', 'متوفرة', 'طوال', 'السنة', 'تقريباً', 'ممكن', 'نطور', 'تقنيات', 'الألواح', 'الشمسية', 'لتكون', 'أكثر', 'كفاءة', 'في', 'امتصاص', 'وتحويل', 'الطاقة', 'الشمسية', 'للكهرباء', 'كمان']","0. [ar]: بالطبع هناك العديد من الطرق التي يمكن تحسين الحلول الحالية للطاقة النظيفة أو اقتراح بدائل جديدة تساعد في تعزيز العيش المستدام مع الطبيعة هنا بعض الأفكار باللغة السودانية العربية
1. [ar]: 1 الطاقة الشمسية المحسنة في السودان الشمس متوفرة طوال السنة تقريباً ممكن نطور تقنيات الألواح الشمسية لتكون أكثر كفاءة في امتصاص وتحويل الطاقة الشمسية للكهرباء كمان","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Can you Propose improvements on current clean energy solutions or new clean energy alternatives that promote humans to live sustainably with nature? Use Sudanese Arabic.'}]}]",End,use {language_requested},Stand alone,148,22,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['عنوان البحث: دراسة تأثير أنواع الأسمدة المختلفة على التلوث البيئي\n\nالمقدمة:\nفي السنوات الأخيرة، أصبح التلوث البيئي قضية ملحة تؤثر على صحة الإنسان والنظم البيئية. تلعب الأسمدة دورًا مهمًا في تحسين الإنتاج الزراعي، ولكن استخدامها المفرط أو غير المناسب يمكن أن يؤدي إلى تلوث المياه والتربة والهواء. يهدف هذا البحث إلى دراسة تأثير أنواع الأسمدة المختلفة على التلوث البيئي في السودان، وتقديم توصيات لاستخدام'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c1abf6be0>,1.0,1.0,0.0,0.0,0.0,0.0,0.9620493054389954,0.46786996722221375,0.963230375549756,0.47066082060337067,0.0,0.0685141310095787,0.0,0.0,0.0011155768297612667,0.000465720659121871,0.0011810701107606292,0.0030924079474061728,0.001746714930050075,0.00041696178959682584,0.001202104613184929,0.002814900130033493,0.0009057453135028481,0.0014772586291655898,0.0010810253443196416,0.0007719022687524557,0.0013165834825485945,0.9620493054389954,0.001022619428113103,0.003147074719890952,0.0007630137261003256,0.015430081635713577,0.073378816,"['عنوان', 'البحث', 'دراسة', 'تأثير', 'أنواع', 'الأسمدة', 'المختلفة', 'على', 'التلوث', 'البيئي', 'في', 'السنوات', 'الأخيرة', 'أصبح', 'التلوث', 'البيئي', 'قضية', 'ملحة', 'تؤثر', 'على', 'صحة', 'الإنسان', 'والنظم', 'البيئية', 'تلعب', 'الأسمدة', 'دورًا', 'مهمًا', 'في', 'تحسين', 'الإنتاج', 'الزراعي', 'ولكن', 'استخدامها', 'المفرط', 'أو', 'غير', 'المناسب', 'يمكن', 'أن', 'يؤدي', 'إلى', 'تلوث', 'المياه', 'والتربة', 'والهواء', 'يهدف', 'هذا', 'البحث', 'إلى', 'دراسة', 'تأثير', 'أنواع', 'الأسمدة', 'المختلفة', 'على', 'التلوث', 'البيئي', 'في', 'السودان', 'وتقديم', 'توصيات', 'لاستخدام']","0. [ar]: عنوان البحث دراسة تأثير أنواع الأسمدة المختلفة على التلوث البيئي
1. [ar]: في السنوات الأخيرة أصبح التلوث البيئي قضية ملحة تؤثر على صحة الإنسان والنظم البيئية تلعب الأسمدة دورًا مهمًا في تحسين الإنتاج الزراعي ولكن استخدامها المفرط أو غير المناسب يمكن أن يؤدي إلى تلوث المياه والتربة والهواء يهدف هذا البحث إلى دراسة تأثير أنواع الأسمدة المختلفة على التلوث البيئي في السودان وتقديم توصيات لاستخدام","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write in Sudanese Arabic. Write Research Proposal Paper on ""Study the effect of different fertilizer types on Environmental Pollution.""'}]}]",Start,write in {language_requested},Stand alone,109,15,False,(),ar,sdn,False,None,None,None,None
OpenAIAPI:gpt-4o-2024-08-06,['**عنوان البحث: دراسة تأثير أنواع الأسمدة المختلفة على التلوث البيئي**\n\n**المقدمة:**\n\nتعتبر الزراعة من أهم القطاعات الاقتصادية في السودان، حيث تعتمد شريحة كبيرة من السكان على الزراعة كمصدر رئيسي للعيش. ومع تزايد الطلب على المنتجات الزراعية، زادت الحاجة لاستخدام الأسمدة لتحسين الإنتاجية. ومع ذلك، فإن الاستخدام غير المدروس للأسمدة يمكن أن يؤدي إلى تلوث بيئي خطير. يهدف هذا البحث إلى دراسة تأثير'],['length'],<wandb.sdk.data_types.html.Html object at 0x7f7c13a3a880>,1.0,1.0,0.0,0.0,0.0,0.0,0.9490622282028198,0.39530113339424133,0.950905644102022,0.4000159604474902,0.0,0.0685141310095787,0.0,0.0,0.0007631239132024348,0.0005220227758400142,0.0018434158992022276,0.003683466697111726,0.0025493407156318426,0.00038178180693648756,0.0010340557200834155,0.0027260868810117245,0.0006750565953552723,0.0013798814034089446,0.0017025291454046965,0.0008001284440979362,0.0021727997809648514,0.9490622282028198,0.0010840925388038158,0.00186921248678118,0.000706710503436625,0.02704394981265068,0.073378816,"['عنوان', 'البحث', 'دراسة', 'تأثير', 'أنواع', 'الأسمدة', 'المختلفة', 'على', 'التلوث', 'البيئي', 'تعتبر', 'الزراعة', 'من', 'أهم', 'القطاعات', 'الاقتصادية', 'في', 'السودان', 'حيث', 'تعتمد', 'شريحة', 'كبيرة', 'من', 'السكان', 'على', 'الزراعة', 'كمصدر', 'رئيسي', 'للعيش', 'ومع', 'تزايد', 'الطلب', 'على', 'المنتجات', 'الزراعية', 'زادت', 'الحاجة', 'لاستخدام', 'الأسمدة', 'لتحسين', 'الإنتاجية', 'ومع', 'ذلك', 'فإن', 'الاستخدام', 'غير', 'المدروس', 'للأسمدة', 'يمكن', 'أن', 'يؤدي', 'إلى', 'تلوث', 'بيئي', 'خطير', 'يهدف', 'هذا', 'البحث', 'إلى', 'دراسة', 'تأثير']","0. [ar]: عنوان البحث دراسة تأثير أنواع الأسمدة المختلفة على التلوث البيئي
1. [ar]: تعتبر الزراعة من أهم القطاعات الاقتصادية في السودان حيث تعتمد شريحة كبيرة من السكان على الزراعة كمصدر رئيسي للعيش ومع تزايد الطلب على المنتجات الزراعية زادت الحاجة لاستخدام الأسمدة لتحسين الإنتاجية ومع ذلك فإن الاستخدام غير المدروس للأسمدة يمكن أن يؤدي إلى تلوث بيئي خطير يهدف هذا البحث إلى دراسة تأثير","[True, True]",[],[],[],"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Write Research Proposal Paper in Sudanese Arabic on ""Study the effect of different fertilizer types on Environmental Pollution.""'}]}]",Middle,in {language_requested},Integrated,109,15,False,(),ar,sdn,False,None,None,None,None
