acc,prob,macro_prob,dialectness,score,macro_score,prompts,generations,_3,_4,_5
0.0,0.0,0.0,0.0,0.0,0.0,"Reply in Sudanese Arabic. Explain a common misconception about your topic.
Topic: Using AI to Augment Human Capabilities",,Start,reply in {language_requested},Stand alone
1.0,0.0029726398643106,0.0089309827890247,0.0,0.0,0.0,"Explain a common misconception about your topic in Sudanese Arabic.
Topic: Using AI to Augment Human Capabilities","

AI لا تهدف إلى استبدال البشر، بل إلى مساعدتهم. AI هي أداة قوية يمكن أن تساعدنا في أداء المهام بفعالية أكبر.",Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,"Explain a common misconception about your topic.
Topic: Using AI to Augment Human Capabilities. Write in Sudanese Arabic.",,End,write in {language_requested},Stand alone
1.0,0.0120092872530221,0.030919024720788,0.0,0.0,0.0,Write in Sudanese Arabic. Explain how the Gini index is calculated.,"

الـجينيّ إِنْدِكس يُقاس بـلغْنَةِ التّوزيعِ لِلكَثْرَةِ، وَيُعْبَرُ عَنْهُ بـلغْنَةِ التّوزيعِ لِلكَثْرَةِ، وَيُعْبَرُ عَنْهُ بـلغْنَةِ التّوزيعِ لِلكَثْرَةِ، وَيُعْبَرُ عَنْهُ بـ",Start,write in {language_requested},Stand alone
1.0,0.0097320387139916,0.0270510511472821,0.017796367406845,0.0001731949365718,0.0004814104449583,Explain in Sudanese Arabic how the Gini index is calculated.,"

الـجينيّ إِنْدِكس يُقاس بـالـتّقسّم بين الـمُساوَة وَالـتَساوُّي. يُقاس بـالـتّقسّم بين الـمُساوَة وَالـتَساوُّي.",Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,Explain how the Gini index is calculated. Respond in Sudanese Arabic.,,End,respond in {language_requested},Stand alone
1.0,0.0040508969686925,0.0227275448851287,0.0,0.0,0.0,Answer in Sudanese Arabic. Write four articles on the topic of cryptocurrency with a minimum of 300 words each.,"

## المقالة الأولى: العملة الرقمية والاقتصاد العالمي

العملة الرقمية هي وسيلة جديدة للتبادل المالي، وتعتمد على تقنية البلوكشين، والتي توفر أماناً وشفافية في المعاملات. وتعد من أهم التطورات في مجال التكنولوجيا المالية، حيث توفر وسيلة بديلة للعملات التقليدية. وتتميز العملة الرقمية بسهولة نقلها عبر الإنترنت، وعدم الحاجة إلى وسطاء ماليين، كما أنها توفر أماناً من التلاعب والاحتيال. وتعد من",Start,answer in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Write four articles in Sudanese Arabic on the topic of cryptocurrency with a minimum of 300 words each.,,Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,Write four articles on the topic of cryptocurrency with a minimum of 300 words each. Answer in Sudanese Arabic.,,End,answer in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Answer in Sudanese Arabic. Generate an essay of at least 500 words that argues in favor of regulating artificial intelligence.,,Start,answer in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Generate an essay in Sudanese Arabic of at least 500 words that argues in favor of regulating artificial intelligence.,,Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,Generate an essay of at least 500 words that argues in favor of regulating artificial intelligence. Reply in Sudanese Arabic.,,End,reply in {language_requested},Stand alone
1.0,0.0295029245316982,0.5508993230760098,0.0028247172012925,8.33374184131229e-05,0.0015561347940732,Reply in Sudanese Arabic. Write an 1850-word horror story.,"

كان في زمان، في قرية بعيدة، كان هناك رجل عجوز اسمه أبو حنيفة، كان معروفاً بالشذوذ والتعصب، وكان له ابن واحد اسمه عبد الله، كان شاباً جميلاً، لكنه كان خجولاً جداً. كان أبو حنيفة يصر على أن يتزوج عبد الله من فتاة اسمها سارة، لكن عبد الله كان يرفض بشدة. كان أبو حنيفة يهدده بالخوف والضرب، لكن عبد الله كان يصر على رفضه.

في يوم من الأيام، قرر",Start,reply in {language_requested},Stand alone
0.0,0.0,0.0,0.0,0.0,0.0,Write an 1850-word horror story in Sudanese Arabic.,,Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,Write an 1850-word horror story. Write in Sudanese Arabic.,,End,write in {language_requested},Stand alone
1.0,0.021287839859724,0.2575222663581371,0.0,0.0,0.0,"Respond in Sudanese Arabic. Write a 500 word report summarizing the article: ""The Impact of Brexit on the United Kingdom"".","

تقييم تأثير Brexit على المملكة المتحدة

Brexit هو قرار تاريخي اتخذته بريطانيا العظمى في عام 2016، والذي كان له تأثير عميق على البلاد. لقد كان Brexit قرارًا صعبًا، حيث كان هناك جدل كبير حول إيجابياته وسلبياته. من أهم الآثار السلبية للخروج من الاتحاد الأوروبي هو فقدان بريطانيا لبعض حقوقها، حيث كانت عضواً نشطاً في الاتحاد الأوروبي. كما أن Brexit كان له تأثير سلبي على الاقتصاد البريطاني، حيث أدى إلى تراجع قيمة الجنيه الإسترلين",Start,respond in {language_requested},Stand alone
1.0,0.0376513861119747,0.3083520196378231,0.0,0.0,0.0,"Write a 500 word report summarizing the article in Sudanese Arabic: ""The Impact of Brexit on the United Kingdom"".","

Brexit هو قرار بريطانيا العظمى بالخروج من الاتحاد الأوروبي، وهو ما حدث في 31 يناير 2020. هذا القرار كان له تأثير كبير على بريطانيا العظمى، حيث أدى إلى تغييرات كبيرة في العديد من المجالات.

أولاً، كان لخروج بريطانيا من الاتحاد الأوروبي تأثير كبير على اقتصادها. حيث أدى إلى انخفاض قيمة الجنيه الإسترليني، وهو ما أثر على قدرة بريطانيا على شراء السلع من الخارج. كما أن الانخفاض في قيمة الجنيه الإسترليني قد يؤ",Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,"Write a 500 word report summarizing the article: ""The Impact of Brexit on the United Kingdom"". Respond in Sudanese Arabic.",,End,respond in {language_requested},Stand alone
1.0,0.0041741174645721,0.1989248287864029,0.4981521368026733,0.0020793455342419,0.0990948285230525,Answer in Sudanese Arabic. Write a 500 word article about the benefits of organic food.,"

الأكل العضوي له فوائد كتير، فهو صحي وبيحمي من الأمراض، وبيحافظ على البيئة. الأكل العضوي بيحتوي على عناصر غذائية كتير، وبيكون أكثر صحة من الأكل التقليدي. الأكل العضوي بيحمي من الأمراض المزمنة مثل السكر والضغط، وبيحمي من السرطان. الأكل العضوي بيحمي البيئة من التلوث، وبيحافظ على الموارد الطبيعية. الأكل العضوي بيحتوي على عناصر غذائية أكثر من الأ",Start,answer in {language_requested},Stand alone
1.0,0.0021995797287672,0.0225186839234083,0.0,0.0,0.0,Write a 500 word article in Sudanese Arabic about the benefits of organic food.,"

السلطة الصحية: فوائد الطعام العضوي

تعدّ سلطة الفاكهة من الأطعمة الصحية التي تحتوي على العديد من الفيتامينات والمعادن، والتي من شأنها أن تمدّ الجسم بالطاقة والحيوية. وتعدّ الفاكهة من أهم مكونات هذه السلطة، حيث توفر العديد من الفوائد الصحية، ومنها:

- غنية بالفيتامينات والمعادن: الفاكهة غنية بالفيتامينات والمعادن التي يحتاجها الجسم، مثل فيتامين C، الذي يمدّ الجسم بالطاقة، وفيتامين A، الذي",Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,Write a 500 word article about the benefits of organic food. Write in Sudanese Arabic.,,End,write in {language_requested},Stand alone
1.0,0.0084070498123765,0.0327260298654437,0.0,0.0,0.0,Respond in Sudanese Arabic. Write a persuasive essay about why the redistribution of wealth is necessary.,"

ال富 هو مصدر القوة والسلطة، والعدالة الاجتماعية تتطلب توزيعه بشكل عادل بين أفراد المجتمع. يجب أن ندرك أن الثروة ليست ملكاً لأفراد أو عائلات، بل هي من حق كل فرد في المجتمع. من خلال إعادة توزيع الثروة، يمكننا تحقيق العدالة الاجتماعية وتقليل الفقر والبطالة. كما أن ذلك سيساهم في بناء مجتمع أكثر استقراراً وسلاماً. من المهم أن ندرك أن الثروة يجب أن تخدم المجتمع ككل، وأن نعمل على توزيعها بشكل عادل ومس",Start,respond in {language_requested},Stand alone
1.0,0.0114561626687645,0.0444648945704102,0.0,0.0,0.0,Write a persuasive essay in Sudanese Arabic about why the redistribution of wealth is necessary.,"

ال富 هو حق للجميع، لكنه لا ينبغي أن يكون متمركزا في أيدي القلة. يجب أن نعمل على توزيعه بشكل عادل بين جميع أفراد المجتمع. فالتوزيع العادل للثروة هو حق لكل فرد، وهو ما يضمن المساواة والعدالة الاجتماعية.

من أهم الأسباب التي تدعو إلى إعادة توزيع الثروة هو أن بعض الأفراد يمتلكون ثروات فائضة، بينما آخرون يعانون من الفقر والحرمان. هذا التفاوت في الثروة يسبب عدم استقرار اجتماعي",Middle,in {language_requested},Integrated
0.0,0.0,0.0,0.0,0.0,0.0,Write a persuasive essay about why the redistribution of wealth is necessary. Answer in Sudanese Arabic.,,End,answer in {language_requested},Stand alone
