estimator,completion,generations,finish_reasons,turns,response_spBLEU,response_chrF,_raw_turns,from_cache,chat_preamble,dialectid_score,dialectid_prob,dialectness,macro_prob,macro_score,desired_output_dialect,too_few_tokens,error,tool_calls,tool_results
Blobheart:command-r-plus,هل توجد مضيفات يتحدثن اليابانية ؟,['هل هناك مضيفات يتحدثن اليابانية؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ed1ba940>,67.09489882833027,67.74581945310446,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيه مضيفات يتكلمون ياباني؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,قهوة مع القشدة والسكر ، من فضلك .,['قهوة بالكريمة والسكر، من فضلك.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3ecfdb7c0>,17.095746935849984,57.14754668991334,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nقهوة بالكريمة و السكر، لو سمحت.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,هل هناك مضيفات يتحدثن اليابانية ؟,['هل هناك مضيفة تتحدث اليابانية؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5830d60>,21.386638885976566,56.41649640864597,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nفيه مضيفة تتكلم ياباني؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,فقدت بطاقة المطالبة .,['لقد فقدت إيصال الاستلام.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5830790>,11.044795567078939,19.878463119036805,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nضيعت علامة الاستلام.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,دعنا نجتمع لنبحث الأمر أكثر .,['دعونا نجتمع لمناقشة هذا الأمر أكثر.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5830f70>,9.578464408619821,57.23037233091943,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nخلنا نجتمع عشان نناقش هذا اكثر.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,أريد أن أرى الميناء .,['أريد أن أرى الميناء.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5830820>,80.91067115702207,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nابغى اشوف الميناء.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,أين أقرب صيدلية ؟,['أين أقرب صيدلية؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5830d00>,80.91067115702207,86.21870109546165,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوين اقرب صيدلي؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,أظن أنه بديع المنظر .,['أعتقد أنه مسرحي.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5830a90>,6.870636427700047,15.322115623114804,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nاعتقد انه مسرحي.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,ماذا سيعرض في قاعة الحفلات الموسيقية اليوم ؟,['ما الذي سيُعزَف اليوم في قاعة الاحتفالات؟'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5830490>,9.147827112247601,31.494461439935467,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nوش ينعزف اليوم في قاعة الاحتفالات؟\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
Blobheart:command-r-plus,خذني إلى المستشفى .,['خذني إلى المستشفى.'],['COMPLETE'],<wandb.sdk.data_types.html.Html object at 0x7fc3e5830b50>,75.98356856515926,100.0,"[{'role': 'User', 'content': [{'type': 'text', 'text': 'Translate from Saudi Arabic into Modern Standard Arabic. Output only the translation, do NOT output anything else before nor after it.\nخذني للمستشفى.\nTranslation:'}]}]",True,,0,0,0,0,0,ar,False,None,None,None
